Model,Label,Split,Metric,Type,Score
xgboost,LD50_mgkg,17,Rsquared,Test,0.48252099924615044
xgboost,LD50_mgkg,17,Model Score,TrainTest,0.6429082228557652
xgboost,LD50_mgkg,18,Rsquared,Train,0.9924167173962325
xgboost,LD50_mgkg,18,Rsquared,Test,0.47640483000670375
xgboost,LD50_mgkg,18,Model Score,TrainTest,0.6411101605692686
xgboost,LD50_mgkg,19,Rsquared,Train,0.9926856036780387
xgboost,LD50_mgkg,19,Rsquared,Test,0.4836223147633616
xgboost,LD50_mgkg,19,Model Score,TrainTest,0.6427015449755935
xgboost,EPA_category,0,Sensitivity,Train,0.984191132770712
xgboost,EPA_category,0,Specificity,Train,0.9947303775902373
xgboost,EPA_category,0,Sensitivity,Test,0.6578026592022393
xgboost,EPA_category,0,Specificity,Test,0.8859342197340798
xgboost,EPA_category,0,Model Score,TrainTest,0.8397809453867355
xgboost,EPA_category,1,Sensitivity,Train,0.984191132770712
xgboost,EPA_category,1,Specificity,Train,0.9947303775902373
xgboost,EPA_category,1,Sensitivity,Test,0.6543037088873338
xgboost,EPA_category,1,Specificity,Test,0.8847679029624446
xgboost,EPA_category,1,Model Score,TrainTest,0.8381481019064462
xgboost,EPA_category,2,Sensitivity,Train,0.9843099964340901
xgboost,EPA_category,2,Specificity,Train,0.9947699988113634
xgboost,EPA_category,2,Sensitivity,Test,0.6543037088873338
xgboost,EPA_category,2,Specificity,Test,0.8847679029624446
xgboost,EPA_category,2,Model Score,TrainTest,0.8381520640285587
xgboost,EPA_category,3,Sensitivity,Train,0.9844288600974682
xgboost,EPA_category,3,Specificity,Train,0.9948096200324894
xgboost,EPA_category,3,Sensitivity,Test,0.6497550734779566
xgboost,EPA_category,3,Specificity,Test,0.8832516911593189
xgboost,EPA_category,3,Model Score,TrainTest,0.8360333296262953
xgboost,EPA_category,4,Sensitivity,Train,0.9845477237608463
xgboost,EPA_category,4,Specificity,Train,0.9948492412536154
xgboost,EPA_category,4,Sensitivity,Test,0.6543037088873338
xgboost,EPA_category,4,Specificity,Test,0.8847679029624446
xgboost,EPA_category,4,Model Score,TrainTest,0.8381599882727839
xgboost,EPA_category,5,Sensitivity,Train,0.9839534054439558
xgboost,EPA_category,5,Specificity,Train,0.9946511351479853
xgboost,EPA_category,5,Sensitivity,Test,0.6480055983205039
xgboost,EPA_category,5,Specificity,Test,0.8826685327735013
xgboost,EPA_category,5,Model Score,TrainTest,0.8352010593977004
xgboost,EPA_category,6,Sensitivity,Train,0.9854986330678711
xgboost,EPA_category,6,Specificity,Train,0.9951662110226237
xgboost,EPA_category,6,Sensitivity,Test,0.6434569629111266
xgboost,EPA_category,6,Specificity,Test,0.8811523209703755
xgboost,EPA_category,6,Model Score,TrainTest,0.8331298704607881
xgboost,EPA_category,7,Sensitivity,Train,0.9850231784143587
xgboost,EPA_category,7,Specificity,Train,0.9950077261381196
xgboost,EPA_category,7,Sensitivity,Test,0.6487053883834849
xgboost,EPA_category,7,Specificity,Test,0.8829017961278283
xgboost,EPA_category,7,Model Score,TrainTest,0.8355632871927715
xgboost,EPA_category,8,Sensitivity,Train,0.9858552240580055
xgboost,EPA_category,8,Specificity,Train,0.9952850746860018
xgboost,EPA_category,8,Sensitivity,Test,0.6480055983205039
xgboost,EPA_category,8,Specificity,Test,0.8826685327735013
xgboost,EPA_category,8,Model Score,TrainTest,0.835264453351502
xgboost,EPA_category,9,Sensitivity,Train,0.9863306787115179
xgboost,EPA_category,9,Specificity,Train,0.995443559570506
xgboost,EPA_category,9,Sensitivity,Test,0.6592022393282015
xgboost,EPA_category,9,Specificity,Test,0.8864007464427338
xgboost,EPA_category,9,Model Score,TrainTest,0.8405054009768778
xgboost,EPA_category,10,Sensitivity,Train,0.9851420420777368
xgboost,EPA_category,10,Specificity,Train,0.9950473473592456
xgboost,EPA_category,10,Sensitivity,Test,0.6529041287613716
xgboost,EPA_category,10,Specificity,Test,0.8843013762537906
xgboost,EPA_category,10,Model Score,TrainTest,0.8375266614912313
xgboost,EPA_category,11,Sensitivity,Train,0.9852609057411149
xgboost,EPA_category,11,Specificity,Train,0.9950869685803716
xgboost,EPA_category,11,Sensitivity,Test,0.6406578026592022
xgboost,EPA_category,11,Specificity,Test,0.8802192675530675
xgboost,EPA_category,11,Model Score,TrainTest,0.8318156714323317
xgboost,EPA_category,12,Sensitivity,Train,0.9851420420777368
xgboost,EPA_category,12,Specificity,Train,0.9950473473592456
xgboost,EPA_category,12,Sensitivity,Test,0.6445066480055983
xgboost,EPA_category,12,Specificity,Test,0.8815022160018661
xgboost,EPA_category,12,Model Score,TrainTest,0.8336078371385371
xgboost,EPA_category,13,Sensitivity,Train,0.9845477237608463
xgboost,EPA_category,13,Specificity,Train,0.9948492412536154
xgboost,EPA_category,13,Sensitivity,Test,0.6480055983205039
xgboost,EPA_category,13,Specificity,Test,0.8826685327735013
xgboost,EPA_category,13,Model Score,TrainTest,0.8352208700082634
xgboost,EPA_category,14,Sensitivity,Train,0.9846665874242244
xgboost,EPA_category,14,Specificity,Train,0.9948888624747415
xgboost,EPA_category,14,Sensitivity,Test,0.6399580125962211
xgboost,EPA_category,14,Specificity,Test,0.8799860041987404
xgboost,EPA_category,14,Model Score,TrainTest,0.8314692921257105
xgboost,EPA_category,15,Sensitivity,Train,0.9851420420777368
xgboost,EPA_category,15,Specificity,Train,0.9950473473592456
xgboost,EPA_category,15,Sensitivity,Test,0.63925822253324
xgboost,EPA_category,15,Specificity,Test,0.8797527408444134
xgboost,EPA_category,15,Model Score,TrainTest,0.8311585719181032
xgboost,EPA_category,16,Sensitivity,Train,0.9864511528405039
xgboost,EPA_category,16,Specificity,Train,0.9954837176135013
xgboost,EPA_category,16,Sensitivity,Test,0.6340097970608818
xgboost,EPA_category,16,Specificity,Test,0.8780032656869606
xgboost,EPA_category,16,Model Score,TrainTest,0.828752943723095
xgboost,EPA_category,17,Sensitivity,Train,0.9855003565486095
xgboost,EPA_category,17,Specificity,Train,0.9951667855162032
xgboost,EPA_category,17,Sensitivity,Test,0.6529041287613716
xgboost,EPA_category,17,Specificity,Test,0.8843013762537906
xgboost,EPA_category,17,Model Score,TrainTest,0.837538605306927
xgboost,EPA_category,18,Sensitivity,Train,0.9862134537675303
xgboost,EPA_category,18,Specificity,Train,0.9954044845891767
xgboost,EPA_category,18,Sensitivity,Test,0.6483554933519944
xgboost,EPA_category,18,Specificity,Test,0.8827851644506648
xgboost,EPA_category,18,Model Score,TrainTest,0.8354396786898484
xgboost,EPA_category,19,Sensitivity,Train,0.9862134537675303
xgboost,EPA_category,19,Specificity,Train,0.9954044845891767
xgboost,EPA_category,19,Sensitivity,Test,0.6501049685094472
xgboost,EPA_category,19,Specificity,Test,0.8833683228364824
xgboost,EPA_category,19,Model Score,TrainTest,0.836256100429993
xgboost,GHS_category,0,Sensitivity,Train,0.9860832645359122
xgboost,GHS_category,0,Specificity,Train,0.996520816133978
xgboost,GHS_category,0,Sensitivity,Test,0.6452397498262682
