Model,Label,Split,Metric,Type,Score
LSwFW,GHS_category,4,Sensitivity,Test,0.5962473940236275
LSwFW,GHS_category,4,Specificity,Test,0.8990618485059069
LSwFW,GHS_category,4,Model Score,TrainTest,0.8159384112516547
LSwFW,GHS_category,5,Sensitivity,Train,0.9859653260997759
LSwFW,GHS_category,5,Specificity,Train,0.996491331524944
LSwFW,GHS_category,5,Sensitivity,Test,0.5941626129256428
LSwFW,GHS_category,5,Specificity,Test,0.8985406532314107
LSwFW,GHS_category,5,Model Score,TrainTest,0.8150011636073294
LSwFW,GHS_category,6,Sensitivity,Train,0.9875
LSwFW,GHS_category,6,Specificity,Train,0.996875
LSwFW,GHS_category,6,Sensitivity,Test,0.5924252953439889
LSwFW,GHS_category,6,Specificity,Test,0.8981063238359972
LSwFW,GHS_category,6,Model Score,TrainTest,0.814276993571925
LSwFW,GHS_category,7,Sensitivity,Train,0.9883254716981132
LSwFW,GHS_category,7,Specificity,Train,0.9970813679245283
LSwFW,GHS_category,7,Sensitivity,Test,0.5941626129256428
LSwFW,GHS_category,7,Specificity,Test,0.8985406532314107
LSwFW,GHS_category,7,Model Score,TrainTest,0.8151014697952588
LSwFW,GHS_category,8,Sensitivity,Train,0.9878537735849057
LSwFW,GHS_category,8,Specificity,Train,0.9969634433962264
LSwFW,GHS_category,8,Sensitivity,Test,0.5886031966643502
LSwFW,GHS_category,8,Specificity,Test,0.8971507991660875
LSwFW,GHS_category,8,Model Score,TrainTest,0.8125553628617226
LSwFW,GHS_category,9,Sensitivity,Train,0.9875
LSwFW,GHS_category,9,Specificity,Train,0.996875
LSwFW,GHS_category,9,Sensitivity,Test,0.5969423210562891
LSwFW,GHS_category,9,Specificity,Test,0.8992355802640722
LSwFW,GHS_category,9,Model Score,TrainTest,0.8163294171299513
LSwFW,GHS_category,10,Sensitivity,Train,0.9863207547169811
LSwFW,GHS_category,10,Specificity,Train,0.9965801886792452
LSwFW,GHS_category,10,Sensitivity,Test,0.5965948575399583
LSwFW,GHS_category,10,Specificity,Test,0.8991487143849896
LSwFW,GHS_category,10,Model Score,TrainTest,0.8161214204701903
LSwFW,GHS_category,11,Sensitivity,Train,0.9866745283018868
LSwFW,GHS_category,11,Specificity,Train,0.9966686320754717
LSwFW,GHS_category,11,Sensitivity,Test,0.5899930507296733
LSwFW,GHS_category,11,Specificity,Test,0.8974982626824184
