Epoch,LLDLwFW_valacc,LLDLwoFW_valacc,DenseModel_valacc,LLDLwFW_trainacc,LLDLwoFW_trainacc,DenseModel_trainacc,LLDLwFW_simBatched_valacc,LLDLwFW_NosimBatched_valacc,LLDLwFW_simBatched_trainacc,LLDLwFW_NosimBatched_trainacc,LLDLwFW_simBatched_lr_0_001_valacc,LLDLwFW_NosimBatched_lr_0_001_valacc,LLDLwFW_simBatched_lr_0_001_trainacc,LLDLwFW_NosimBatched_lr_0_001_trainacc
843,,,,,,,0.889999986,0.800000012,0.955555558,0.951111138,0.850000024,0.850000024,1,0.99888891
844,,,,,,,0.870000005,0.839999974,0.971111119,0.932222247,0.850000024,0.850000024,1,0.99888891
845,,,,,,,0.870000005,0.829999983,0.976666689,0.930000007,0.850000024,0.850000024,1,0.99888891
846,,,,,,,0.879999995,0.800000012,0.982222199,0.941111088,0.850000024,0.850000024,1,1
847,,,,,,,0.879999995,0.790000021,0.98777777,0.902222216,0.850000024,0.850000024,1,1
848,,,,,,,0.870000005,0.779999971,0.99000001,0.921111107,0.850000024,0.860000014,1,0.99888891
849,,,,,,,0.870000005,0.819999993,0.984444439,0.938888907,0.850000024,0.860000014,1,1
850,,,,,,,0.839999974,0.810000002,0.99000001,0.943333328,0.850000024,0.860000014,1,1
851,,,,,,,0.860000014,0.779999971,0.980000019,0.948888898,0.850000024,0.870000005,1,1
852,,,,,,,0.860000014,0.810000002,0.976666689,0.946666658,0.850000024,0.870000005,1,1
853,,,,,,,0.850000024,0.769999981,0.981111109,0.939999998,0.850000024,0.870000005,1,1
854,,,,,,,0.850000024,0.819999993,0.98777777,0.938888907,0.850000024,0.870000005,1,1
855,,,,,,,0.850000024,0.810000002,0.98555553,0.951111138,0.850000024,0.870000005,1,1
856,,,,,,,0.839999974,0.819999993,0.98888886,0.946666658,0.850000024,0.870000005,1,1
857,,,,,,,0.860000014,0.819999993,0.986666679,0.946666658,0.850000024,0.870000005,1,1
858,,,,,,,0.839999974,0.810000002,0.984444439,0.948888898,0.850000024,0.870000005,1,1
859,,,,,,,0.839999974,0.810000002,0.986666679,0.948888898,0.850000024,0.870000005,1,1
860,,,,,,,0.850000024,0.810000002,0.981111109,0.951111138,0.850000024,0.870000005,1,1
861,,,,,,,0.870000005,0.819999993,0.982222199,0.954444468,0.850000024,0.870000005,1,1
862,,,,,,,0.860000014,0.819999993,0.98777777,0.951111138,0.850000024,0.870000005,1,1
863,,,,,,,0.879999995,0.800000012,0.98777777,0.953333318,0.850000024,0.870000005,1,1
864,,,,,,,0.879999995,0.800000012,0.98888886,0.951111138,0.850000024,0.870000005,1,1
865,,,,,,,0.879999995,0.810000002,0.98888886,0.951111138,0.850000024,0.870000005,1,1
866,,,,,,,0.860000014,0.819999993,0.98888886,0.954444468,0.850000024,0.870000005,1,1
867,,,,,,,0.870000005,0.819999993,0.984444439,0.951111138,0.850000024,0.870000005,1,1
868,,,,,,,0.850000024,0.810000002,0.9911111,0.953333318,0.850000024,0.870000005,1,1
869,,,,,,,0.850000024,0.800000012,0.99000001,0.955555558,0.850000024,0.870000005,1,1
870,,,,,,,0.850000024,0.829999983,0.9911111,0.949999988,0.850000024,0.870000005,1,1
871,,,,,,,0.860000014,0.790000021,0.98777777,0.935555577,0.850000024,0.870000005,1,1
872,,,,,,,0.850000024,0.819999993,0.99000001,0.934444427,0.850000024,0.870000005,1,1
873,,,,,,,0.860000014,0.790000021,0.98888886,0.925555527,0.850000024,0.870000005,1,1
874,,,,,,,0.879999995,0.779999971,0.986666679,0.937777758,0.850000024,0.870000005,1,1
875,,,,,,,0.889999986,0.850000024,0.98888886,0.937777758,0.850000024,0.870000005,1,1
876,,,,,,,0.860000014,0.800000012,0.99000001,0.943333328,0.850000024,0.870000005,1,1
877,,,,,,,0.870000005,0.810000002,0.99000001,0.952222228,0.850000024,0.870000005,1,1
878,,,,,,,0.860000014,0.810000002,0.982222199,0.958888888,0.850000024,0.870000005,1,1
879,,,,,,,0.870000005,0.829999983,0.973333359,0.977777779,0.850000024,0.870000005,1,1
880,,,,,,,0.860000014,0.800000012,0.984444439,0.977777779,0.850000024,0.870000005,1,1
881,,,,,,,0.889999986,0.819999993,0.980000019,0.956666648,0.850000024,0.870000005,1,1
882,,,,,,,0.879999995,0.819999993,0.986666679,0.972222209,0.850000024,0.870000005,1,1
883,,,,,,,0.850000024,0.829999983,0.986666679,0.968888879,0.850000024,0.870000005,1,1
884,,,,,,,0.850000024,0.779999971,0.982222199,0.974444449,0.850000024,0.870000005,1,1
885,,,,,,,0.879999995,0.829999983,0.981111109,0.978888869,0.850000024,0.870000005,1,1
886,,,,,,,0.879999995,0.829999983,0.9911111,0.981111109,0.850000024,0.870000005,1,1
887,,,,,,,0.870000005,0.800000012,0.98777777,0.972222209,0.850000024,0.870000005,1,1
888,,,,,,,0.870000005,0.819999993,0.981111109,0.975555539,0.850000024,0.870000005,1,1
889,,,,,,,0.879999995,0.829999983,0.977777779,0.971111119,0.850000024,0.870000005,1,1
890,,,,,,,0.889999986,0.839999974,0.981111109,0.968888879,0.850000024,0.870000005,1,1
891,,,,,,,0.819999993,0.819999993,0.935555577,0.976666689,0.850000024,0.870000005,1,1
892,,,,,,,0.709999979,0.829999983,0.895555556,0.972222209,0.850000024,0.870000005,1,1
893,,,,,,,0.649999976,0.819999993,0.796666682,0.972222209,0.850000024,0.870000005,1,1
894,,,,,,,0.680000007,0.819999993,0.790000021,0.978888869,0.850000024,0.870000005,1,1
895,,,,,,,0.870000005,0.810000002,0.850000024,0.978888869,0.850000024,0.870000005,1,1
896,,,,,,,0.879999995,0.839999974,0.902222216,0.983333349,0.850000024,0.870000005,1,1
897,,,,,,,0.850000024,0.810000002,0.904444456,0.981111109,0.850000024,0.870000005,1,1
898,,,,,,,0.850000024,0.800000012,0.934444427,0.983333349,0.850000024,0.870000005,1,1
899,,,,,,,0.829999983,0.850000024,0.943333328,0.984444439,0.850000024,0.860000014,1,1
900,,,,,,,0.850000024,0.829999983,0.943333328,0.968888879,0.850000024,0.860000014,1,1
901,,,,,,,0.850000024,0.819999993,0.912222207,0.982222199,0.850000024,0.860000014,1,1
902,,,,,,,0.870000005,0.819999993,0.925555527,0.975555539,0.860000014,0.850000024,1,1
903,,,,,,,0.829999983,0.819999993,0.949999988,0.978888869,0.850000024,0.850000024,1,1
904,,,,,,,0.889999986,0.819999993,0.939999998,0.98777777,0.850000024,0.850000024,1,1
905,,,,,,,0.850000024,0.810000002,0.957777798,0.975555539,0.850000024,0.850000024,1,1
906,,,,,,,0.860000014,0.810000002,0.966666639,0.935555577,0.850000024,0.860000014,1,1
907,,,,,,,0.860000014,0.819999993,0.962222219,0.922222197,0.850000024,0.860000014,1,1
908,,,,,,,0.810000002,0.769999981,0.962222219,0.933333337,0.850000024,0.860000014,1,1
909,,,,,,,0.860000014,0.790000021,0.966666639,0.951111138,0.850000024,0.860000014,1,1
910,,,,,,,0.870000005,0.810000002,0.965555549,0.954444468,0.850000024,0.860000014,1,1
911,,,,,,,0.860000014,0.779999971,0.965555549,0.964444458,0.850000024,0.860000014,1,1
912,,,,,,,0.870000005,0.850000024,0.968888879,0.959999979,0.850000024,0.860000014,1,1
913,,,,,,,0.870000005,0.839999974,0.966666639,0.966666639,0.860000014,0.860000014,1,1
914,,,,,,,0.870000005,0.850000024,0.977777779,0.961111128,0.850000024,0.860000014,1,1
915,,,,,,,0.889999986,0.829999983,0.963333309,0.956666648,0.860000014,0.860000014,1,1
916,,,,,,,0.870000005,0.850000024,0.968888879,0.958888888,0.860000014,0.860000014,1,1
917,,,,,,,0.800000012,0.829999983,0.956666648,0.945555568,0.860000014,0.860000014,1,1
918,,,,,,,0.860000014,0.839999974,0.954444468,0.943333328,0.860000014,0.860000014,1,1
919,,,,,,,0.839999974,0.870000005,0.932222247,0.958888888,0.860000014,0.860000014,1,1
920,,,,,,,0.889999986,0.850000024,0.942222238,0.956666648,0.860000014,0.860000014,1,1
921,,,,,,,0.870000005,0.829999983,0.948888898,0.921111107,0.860000014,0.860000014,1,1
922,,,,,,,0.889999986,0.850000024,0.953333318,0.949999988,0.860000014,0.860000014,1,1
923,,,,,,,0.879999995,0.839999974,0.928888917,0.967777789,0.860000014,0.860000014,1,1
924,,,,,,,0.850000024,0.860000014,0.962222219,0.957777798,0.860000014,0.860000014,1,1
925,,,,,,,0.839999974,0.879999995,0.974444449,0.966666639,0.860000014,0.860000014,1,1
926,,,,,,,0.860000014,0.850000024,0.976666689,0.976666689,0.860000014,0.860000014,1,1
927,,,,,,,0.850000024,0.819999993,0.974444449,0.945555568,0.860000014,0.860000014,1,1
928,,,,,,,0.870000005,0.850000024,0.968888879,0.958888888,0.860000014,0.860000014,1,1
929,,,,,,,0.860000014,0.850000024,0.966666639,0.968888879,0.860000014,0.860000014,1,1
930,,,,,,,0.870000005,0.839999974,0.966666639,0.967777789,0.860000014,0.860000014,1,1
931,,,,,,,0.860000014,0.850000024,0.964444458,0.959999979,0.860000014,0.860000014,1,1
932,,,,,,,0.860000014,0.850000024,0.961111128,0.966666639,0.860000014,0.860000014,1,1
933,,,,,,,0.850000024,0.839999974,0.967777789,0.971111119,0.860000014,0.860000014,1,1
934,,,,,,,0.860000014,0.850000024,0.974444449,0.973333359,0.860000014,0.860000014,1,1
935,,,,,,,0.839999974,0.850000024,0.980000019,0.972222209,0.860000014,0.860000014,1,1
936,,,,,,,0.850000024,0.839999974,0.977777779,0.974444449,0.860000014,0.860000014,1,1
937,,,,,,,0.860000014,0.850000024,0.975555539,0.971111119,0.860000014,0.860000014,1,1
938,,,,,,,0.839999974,0.850000024,0.978888869,0.971111119,0.860000014,0.860000014,1,1
939,,,,,,,0.850000024,0.850000024,0.986666679,0.975555539,0.860000014,0.860000014,1,1
940,,,,,,,0.850000024,0.850000024,0.98777777,0.976666689,0.860000014,0.860000014,1,1
941,,,,,,,0.829999983,0.860000014,0.98555553,0.977777779,0.860000014,0.860000014,1,1
942,,,,,,,0.850000024,0.860000014,0.968888879,0.980000019,0.860000014,0.860000014,1,1
943,,,,,,,0.819999993,0.850000024,0.966666639,0.981111109,0.860000014,0.860000014,1,1
944,,,,,,,0.860000014,0.860000014,0.977777779,0.976666689,0.860000014,0.860000014,1,1
945,,,,,,,0.850000024,0.870000005,0.981111109,0.983333349,0.860000014,0.860000014,1,1
946,,,,,,,0.810000002,0.860000014,0.983333349,0.977777779,0.860000014,0.860000014,1,1
947,,,,,,,0.839999974,0.860000014,0.99222225,0.972222209,0.860000014,0.860000014,1,1
948,,,,,,,0.819999993,0.860000014,0.9911111,0.981111109,0.860000014,0.870000005,1,1
949,,,,,,,0.819999993,0.850000024,0.98777777,0.978888869,0.860000014,0.870000005,1,1
950,,,,,,,0.850000024,0.860000014,0.9911111,0.977777779,0.860000014,0.870000005,1,1
951,,,,,,,0.870000005,0.860000014,0.9911111,0.975555539,0.860000014,0.870000005,1,1
952,,,,,,,0.829999983,0.850000024,0.984444439,0.977777779,0.860000014,0.870000005,1,1
953,,,,,,,0.860000014,0.860000014,0.977777779,0.983333349,0.860000014,0.870000005,1,1
954,,,,,,,0.829999983,0.850000024,0.980000019,0.980000019,0.860000014,0.870000005,1,1
955,,,,,,,0.839999974,0.860000014,0.967777789,0.978888869,0.860000014,0.870000005,1,1
956,,,,,,,0.829999983,0.850000024,0.970000029,0.982222199,0.860000014,0.860000014,1,1
957,,,,,,,0.839999974,0.870000005,0.980000019,0.982222199,0.850000024,0.860000014,0.99555558,1
958,,,,,,,0.829999983,0.800000012,0.976666689,0.958888888,0.829999983,0.860000014,0.981111109,1
959,,,,,,,0.839999974,0.860000014,0.968888879,0.973333359,0.819999993,0.860000014,0.964444458,1
960,,,,,,,0.839999974,0.879999995,0.98555553,0.978888869,0.829999983,0.860000014,0.974444449,1
961,,,,,,,0.839999974,0.870000005,0.974444449,0.977777779,0.870000005,0.860000014,0.98888886,1
962,,,,,,,0.850000024,0.860000014,0.966666639,0.975555539,0.850000024,0.860000014,0.99444443,1
963,,,,,,,0.810000002,0.870000005,0.978888869,0.980000019,0.870000005,0.860000014,0.99888891,1
964,,,,,,,0.810000002,0.860000014,0.970000029,0.977777779,0.870000005,0.860000014,0.99888891,1
965,,,,,,,0.790000021,0.870000005,0.965555549,0.980000019,0.860000014,0.860000014,1,1
966,,,,,,,0.829999983,0.860000014,0.962222219,0.983333349,0.860000014,0.860000014,0.99888891,1
967,,,,,,,0.860000014,0.870000005,0.981111109,0.974444449,0.860000014,0.860000014,1,1
968,,,,,,,0.850000024,0.860000014,0.984444439,0.984444439,0.850000024,0.860000014,1,1
969,,,,,,,0.839999974,0.860000014,0.980000019,0.977777779,0.860000014,0.860000014,1,1
970,,,,,,,0.829999983,0.870000005,0.984444439,0.977777779,0.860000014,0.860000014,1,1
971,,,,,,,0.889999986,0.860000014,0.961111128,0.977777779,0.860000014,0.860000014,1,1
972,,,,,,,0.800000012,0.860000014,0.920000017,0.980000019,0.860000014,0.860000014,1,1
973,,,,,,,0.829999983,0.850000024,0.925555527,0.976666689,0.860000014,0.860000014,1,1
974,,,,,,,0.839999974,0.839999974,0.941111088,0.974444449,0.860000014,0.860000014,1,1
975,,,,,,,0.860000014,0.879999995,0.946666658,0.963333309,0.860000014,0.860000014,1,1
976,,,,,,,0.829999983,0.829999983,0.963333309,0.936666667,0.860000014,0.860000014,1,1
977,,,,,,,0.839999974,0.75,0.956666648,0.897777796,0.860000014,0.860000014,1,1
978,,,,,,,0.860000014,0.800000012,0.962222219,0.911111116,0.860000014,0.860000014,1,1
979,,,,,,,0.839999974,0.800000012,0.966666639,0.920000017,0.860000014,0.860000014,1,1
980,,,,,,,0.860000014,0.829999983,0.964444458,0.939999998,0.860000014,0.860000014,1,1
981,,,,,,,0.879999995,0.800000012,0.967777789,0.894444466,0.860000014,0.860000014,1,1
982,,,,,,,0.850000024,0.800000012,0.964444458,0.933333337,0.860000014,0.860000014,1,1
983,,,,,,,0.870000005,0.819999993,0.975555539,0.948888898,0.860000014,0.860000014,1,1
984,,,,,,,0.829999983,0.800000012,0.958888888,0.921111107,0.860000014,0.860000014,1,1
985,,,,,,,0.839999974,0.829999983,0.968888879,0.954444468,0.860000014,0.860000014,1,1
986,,,,,,,0.860000014,0.839999974,0.970000029,0.958888888,0.860000014,0.860000014,1,1
987,,,,,,,0.870000005,0.839999974,0.983333349,0.962222219,0.860000014,0.860000014,1,1
988,,,,,,,0.850000024,0.779999971,0.98888886,0.956666648,0.860000014,0.860000014,1,1
989,,,,,,,0.839999974,0.829999983,0.984444439,0.959999979,0.860000014,0.860000014,1,1
990,,,,,,,0.839999974,0.810000002,0.980000019,0.943333328,0.860000014,0.860000014,1,1
991,,,,,,,0.819999993,0.800000012,0.986666679,0.942222238,0.860000014,0.860000014,1,1
992,,,,,,,0.839999974,0.839999974,0.98888886,0.957777798,0.860000014,0.850000024,1,1
993,,,,,,,0.829999983,0.850000024,0.98777777,0.967777789,0.860000014,0.850000024,1,1
994,,,,,,,0.850000024,0.829999983,0.982222199,0.972222209,0.860000014,0.850000024,1,1
995,,,,,,,0.850000024,0.839999974,0.986666679,0.970000029,0.860000014,0.850000024,1,1
996,,,,,,,0.839999974,0.839999974,0.977777779,0.957777798,0.860000014,0.850000024,1,1
997,,,,,,,0.870000005,0.850000024,0.983333349,0.953333318,0.860000014,0.850000024,1,1
998,,,,,,,0.860000014,0.790000021,0.98888886,0.944444418,0.860000014,0.850000024,1,1
999,,,,,,,0.850000024,0.800000012,0.98555553,0.938888907,0.860000014,0.850000024,1,1
1000,,,,,,,0.860000014,0.850000024,0.99000001,0.961111128,0.860000014,0.850000024,1,0.9911111
1001,,,,,,,0.850000024,0.829999983,0.981111109,0.980000019,0.860000014,0.870000005,1,0.964444458
1002,,,,,,,0.860000014,0.839999974,0.953333318,0.973333359,0.860000014,0.850000024,1,0.977777779
1003,,,,,,,0.829999983,0.839999974,0.965555549,0.973333359,0.860000014,0.870000005,1,0.9911111
1004,,,,,,,0.850000024,0.870000005,0.958888888,0.976666689,0.860000014,0.860000014,1,0.99444443
1005,,,,,,,0.860000014,0.870000005,0.974444449,0.961111128,0.860000014,0.829999983,1,0.99888891
1006,,,,,,,0.850000024,0.819999993,0.981111109,0.977777779,0.860000014,0.860000014,1,0.99888891
1007,,,,,,,0.819999993,0.829999983,0.981111109,0.976666689,0.860000014,0.860000014,1,0.99888891
1008,,,,,,,0.829999983,0.839999974,0.968888879,0.975555539,0.860000014,0.860000014,1,0.99888891
1009,,,,,,,0.870000005,0.839999974,0.954444468,0.982222199,0.860000014,0.850000024,1,1
1010,,,,,,,0.810000002,0.839999974,0.967777789,0.977777779,0.860000014,0.850000024,1,1
1011,,,,,,,0.879999995,0.839999974,0.980000019,0.976666689,0.860000014,0.850000024,1,1
1012,,,,,,,0.870000005,0.850000024,0.98555553,0.977777779,0.860000014,0.850000024,1,1
1013,,,,,,,0.839999974,0.839999974,0.98888886,0.977777779,0.860000014,0.850000024,1,1
1014,,,,,,,0.870000005,0.860000014,0.984444439,0.976666689,0.860000014,0.850000024,1,1
1015,,,,,,,0.819999993,0.829999983,0.981111109,0.972222209,0.860000014,0.850000024,1,1
1016,,,,,,,0.839999974,0.839999974,0.99000001,0.966666639,0.860000014,0.860000014,1,1
1017,,,,,,,0.829999983,0.839999974,0.98888886,0.975555539,0.860000014,0.860000014,1,1
1018,,,,,,,0.860000014,0.810000002,0.99000001,0.976666689,0.860000014,0.860000014,1,1
1019,,,,,,,0.860000014,0.839999974,0.9911111,0.971111119,0.860000014,0.860000014,1,1
1020,,,,,,,0.839999974,0.829999983,0.986666679,0.967777789,0.860000014,0.860000014,1,1
1021,,,,,,,0.829999983,0.810000002,0.977777779,0.955555558,0.860000014,0.860000014,1,1
1022,,,,,,,0.870000005,0.829999983,0.986666679,0.966666639,0.860000014,0.860000014,1,1
1023,,,,,,,0.810000002,0.850000024,0.9911111,0.967777789,0.860000014,0.860000014,1,1
1024,,,,,,,0.839999974,0.850000024,0.98555553,0.975555539,0.860000014,0.860000014,1,1
1025,,,,,,,0.860000014,0.839999974,0.975555539,0.970000029,0.860000014,0.860000014,1,1
1026,,,,,,,0.860000014,0.870000005,0.984444439,0.968888879,0.860000014,0.860000014,1,1
1027,,,,,,,0.829999983,0.860000014,0.99333334,0.962222219,0.860000014,0.860000014,1,1
1028,,,,,,,0.850000024,0.870000005,0.98555553,0.965555549,0.860000014,0.860000014,1,1
1029,,,,,,,0.829999983,0.889999986,0.99222225,0.959999979,0.860000014,0.860000014,1,1
1030,,,,,,,0.850000024,0.870000005,0.99333334,0.959999979,0.860000014,0.860000014,1,1
1031,,,,,,,0.860000014,0.860000014,0.99000001,0.945555568,0.860000014,0.860000014,1,1
1032,,,,,,,0.850000024,0.879999995,0.986666679,0.968888879,0.860000014,0.860000014,1,1
1033,,,,,,,0.850000024,0.850000024,0.970000029,0.973333359,0.860000014,0.860000014,1,1
1034,,,,,,,0.870000005,0.860000014,0.98777777,0.975555539,0.860000014,0.860000014,1,1
1035,,,,,,,0.870000005,0.889999986,0.99333334,0.977777779,0.860000014,0.860000014,1,1
1036,,,,,,,0.870000005,0.870000005,0.99444443,0.970000029,0.860000014,0.860000014,1,1
1037,,,,,,,0.879999995,0.860000014,0.99222225,0.975555539,0.860000014,0.860000014,1,1
1038,,,,,,,0.860000014,0.870000005,0.99777776,0.977777779,0.860000014,0.860000014,1,1
1039,,,,,,,0.860000014,0.850000024,0.99333334,0.977777779,0.860000014,0.860000014,1,1
1040,,,,,,,0.850000024,0.879999995,0.99777776,0.983333349,0.860000014,0.860000014,1,1
1041,,,,,,,0.860000014,0.860000014,0.9911111,0.977777779,0.860000014,0.860000014,1,1
1042,,,,,,,0.860000014,0.860000014,0.99555558,0.980000019,0.860000014,0.860000014,1,1
1043,,,,,,,0.860000014,0.879999995,0.99222225,0.981111109,0.860000014,0.860000014,1,1
1044,,,,,,,0.860000014,0.850000024,0.9911111,0.983333349,0.860000014,0.860000014,1,1
1045,,,,,,,0.839999974,0.860000014,0.99444443,0.975555539,0.860000014,0.860000014,1,1
1046,,,,,,,0.860000014,0.870000005,0.99555558,0.974444449,0.860000014,0.860000014,1,1
1047,,,,,,,0.860000014,0.879999995,0.99666667,0.978888869,0.860000014,0.860000014,1,1
1048,,,,,,,0.860000014,0.860000014,0.99444443,0.975555539,0.860000014,0.860000014,1,1
1049,,,,,,,0.860000014,0.860000014,0.99777776,0.983333349,0.860000014,0.860000014,1,1
1050,,,,,,,0.850000024,0.870000005,0.99555558,0.971111119,0.860000014,0.860000014,1,1
1051,,,,,,,0.850000024,0.850000024,0.99555558,0.961111128,0.860000014,0.860000014,1,1
1052,,,,,,,0.860000014,0.870000005,0.98777777,0.978888869,0.860000014,0.860000014,1,1
1053,,,,,,,0.850000024,0.850000024,0.99000001,0.936666667,0.860000014,0.860000014,1,1
1054,,,,,,,0.870000005,0.870000005,0.99222225,0.951111138,0.860000014,0.860000014,1,1
1055,,,,,,,0.870000005,0.879999995,0.982222199,0.964444458,0.860000014,0.860000014,1,1
1056,,,,,,,0.889999986,0.889999986,0.9911111,0.951111138,0.860000014,0.860000014,1,1
1057,,,,,,,0.870000005,0.870000005,0.972222209,0.962222219,0.860000014,0.860000014,1,1
1058,,,,,,,0.870000005,0.870000005,0.986666679,0.956666648,0.860000014,0.860000014,1,1
1059,,,,,,,0.839999974,0.819999993,0.99000001,0.937777758,0.850000024,0.860000014,1,1
1060,,,,,,,0.870000005,0.870000005,0.99222225,0.937777758,0.850000024,0.860000014,1,1
1061,,,,,,,0.810000002,0.860000014,0.978888869,0.944444418,0.850000024,0.860000014,1,1
1062,,,,,,,0.879999995,0.829999983,0.975555539,0.953333318,0.850000024,0.860000014,1,1
1063,,,,,,,0.850000024,0.879999995,0.98555553,0.956666648,0.850000024,0.860000014,1,1
1064,,,,,,,0.860000014,0.879999995,0.980000019,0.971111119,0.850000024,0.860000014,1,1
1065,,,,,,,0.860000014,0.879999995,0.942222238,0.964444458,0.850000024,0.860000014,1,1
1066,,,,,,,0.850000024,0.860000014,0.928888917,0.965555549,0.850000024,0.860000014,1,1
1067,,,,,,,0.819999993,0.839999974,0.941111088,0.961111128,0.850000024,0.860000014,1,1
1068,,,,,,,0.74000001,0.829999983,0.920000017,0.963333309,0.850000024,0.860000014,1,1
1069,,,,,,,0.689999998,0.870000005,0.917777777,0.961111128,0.850000024,0.860000014,1,1
1070,,,,,,,0.75999999,0.850000024,0.847777784,0.966666639,0.850000024,0.860000014,1,1
1071,,,,,,,0.769999981,0.839999974,0.931111097,0.968888879,0.850000024,0.860000014,1,1
1072,,,,,,,0.819999993,0.829999983,0.913333356,0.964444458,0.850000024,0.860000014,1,1
1073,,,,,,,0.800000012,0.829999983,0.955555558,0.966666639,0.850000024,0.860000014,1,1
1074,,,,,,,0.810000002,0.829999983,0.956666648,0.975555539,0.850000024,0.860000014,1,1
1075,,,,,,,0.810000002,0.870000005,0.926666677,0.972222209,0.850000024,0.860000014,1,1
1076,,,,,,,0.800000012,0.850000024,0.946666658,0.965555549,0.850000024,0.860000014,1,1
1077,,,,,,,0.839999974,0.839999974,0.958888888,0.965555549,0.850000024,0.860000014,1,1
1078,,,,,,,0.810000002,0.829999983,0.968888879,0.973333359,0.850000024,0.860000014,1,1
1079,,,,,,,0.829999983,0.829999983,0.955555558,0.976666689,0.850000024,0.850000024,1,1
1080,,,,,,,0.810000002,0.829999983,0.922222197,0.975555539,0.850000024,0.850000024,1,1
1081,,,,,,,0.839999974,0.850000024,0.914444447,0.975555539,0.850000024,0.860000014,1,1
1082,,,,,,,0.829999983,0.879999995,0.937777758,0.973333359,0.850000024,0.860000014,1,1
1083,,,,,,,0.829999983,0.850000024,0.938888907,0.977777779,0.850000024,0.860000014,1,1
1084,,,,,,,0.870000005,0.860000014,0.963333309,0.968888879,0.850000024,0.860000014,1,1
1085,,,,,,,0.839999974,0.839999974,0.970000029,0.983333349,0.850000024,0.860000014,1,1
1086,,,,,,,0.879999995,0.839999974,0.974444449,0.982222199,0.850000024,0.860000014,1,1
1087,,,,,,,0.790000021,0.879999995,0.980000019,0.983333349,0.850000024,0.860000014,1,1
1088,,,,,,,0.870000005,0.819999993,0.961111128,0.968888879,0.850000024,0.860000014,1,1
1089,,,,,,,0.860000014,0.879999995,0.975555539,0.965555549,0.850000024,0.860000014,1,1
1090,,,,,,,0.850000024,0.870000005,0.958888888,0.971111119,0.850000024,0.860000014,1,1
1091,,,,,,,0.860000014,0.879999995,0.965555549,0.966666639,0.850000024,0.860000014,1,1
1092,,,,,,,0.860000014,0.850000024,0.930000007,0.975555539,0.850000024,0.860000014,1,1
1093,,,,,,,0.850000024,0.889999986,0.962222219,0.980000019,0.850000024,0.860000014,1,1
1094,,,,,,,0.899999976,0.850000024,0.956666648,0.967777789,0.850000024,0.860000014,1,1
1095,,,,,,,0.879999995,0.850000024,0.967777789,0.965555549,0.850000024,0.860000014,1,1
1096,,,,,,,0.889999986,0.839999974,0.980000019,0.973333359,0.850000024,0.860000014,1,1
1097,,,,,,,0.860000014,0.819999993,0.981111109,0.977777779,0.850000024,0.860000014,1,1
1098,,,,,,,0.870000005,0.839999974,0.980000019,0.981111109,0.850000024,0.860000014,1,1
1099,,,,,,,0.860000014,0.850000024,0.980000019,0.966666639,0.850000024,0.860000014,1,1
1100,,,,,,,0.879999995,0.790000021,0.986666679,0.965555549,0.850000024,0.860000014,1,1
1101,,,,,,,0.860000014,0.850000024,0.984444439,0.975555539,0.850000024,0.860000014,1,1
1102,,,,,,,0.850000024,0.870000005,0.981111109,0.982222199,0.850000024,0.860000014,1,1
1103,,,,,,,0.819999993,0.829999983,0.984444439,0.980000019,0.850000024,0.860000014,1,1
1104,,,,,,,0.889999986,0.860000014,0.984444439,0.974444449,0.850000024,0.860000014,1,1
1105,,,,,,,0.879999995,0.860000014,0.980000019,0.980000019,0.850000024,0.860000014,1,1
1106,,,,,,,0.879999995,0.860000014,0.974444449,0.977777779,0.850000024,0.860000014,1,1
1107,,,,,,,0.899999976,0.860000014,0.98888886,0.980000019,0.850000024,0.860000014,1,1
1108,,,,,,,0.879999995,0.860000014,0.9911111,0.978888869,0.850000024,0.860000014,1,1
1109,,,,,,,0.850000024,0.860000014,0.99000001,0.974444449,0.850000024,0.860000014,1,1
1110,,,,,,,0.870000005,0.850000024,0.986666679,0.984444439,0.850000024,0.860000014,1,1
1111,,,,,,,0.879999995,0.860000014,0.99000001,0.978888869,0.850000024,0.860000014,1,1
1112,,,,,,,0.879999995,0.860000014,0.98777777,0.977777779,0.850000024,0.860000014,1,1
1113,,,,,,,0.879999995,0.879999995,0.9911111,0.98777777,0.850000024,0.860000014,1,1
1114,,,,,,,0.899999976,0.860000014,0.99222225,0.978888869,0.850000024,0.860000014,1,1
1115,,,,,,,0.889999986,0.850000024,0.99444443,0.983333349,0.850000024,0.860000014,1,1
1116,,,,,,,0.889999986,0.860000014,0.9911111,0.977777779,0.850000024,0.860000014,1,1
1117,,,,,,,0.899999976,0.860000014,0.98777777,0.973333359,0.850000024,0.860000014,1,1
1118,,,,,,,0.889999986,0.819999993,0.99000001,0.967777789,0.850000024,0.860000014,1,1
1119,,,,,,,0.879999995,0.899999976,0.99222225,0.968888879,0.850000024,0.860000014,1,1
1120,,,,,,,0.899999976,0.889999986,0.99000001,0.974444449,0.850000024,0.860000014,1,1
1121,,,,,,,0.899999976,0.879999995,0.99222225,0.966666639,0.850000024,0.860000014,1,1
1122,,,,,,,0.879999995,0.850000024,0.99333334,0.967777789,0.850000024,0.860000014,1,1
1123,,,,,,,0.889999986,0.800000012,0.98777777,0.928888917,0.850000024,0.850000024,1,1
