Epoch,LLDLwFW_valacc,LLDLwoFW_valacc,DenseModel_valacc,LLDLwFW_trainacc,LLDLwoFW_trainacc,DenseModel_trainacc
1461,0.800000012,0.670000017,0.589999974,1,0.876666665,1
1462,0.800000012,0.639999986,0.610000014,1,0.946666658,1
1463,0.810000002,0.629999995,0.589999974,1,0.98888886,1
1464,0.810000002,0.660000026,0.579999983,1,0.99222225,1
1465,0.810000002,0.620000005,0.589999974,1,0.99888891,1
1466,0.810000002,0.649999976,0.550000012,1,1,0.986666679
1467,0.810000002,0.649999976,0.649999976,1,1,0.801111102
1468,0.810000002,0.639999986,0.610000014,1,1,0.905555546
1469,0.810000002,0.639999986,0.600000024,1,1,0.98888886
1470,0.810000002,0.639999986,0.589999974,1,1,0.99444443
1471,0.810000002,0.639999986,0.600000024,1,1,1
1472,0.810000002,0.639999986,0.610000014,1,1,1
1473,0.810000002,0.639999986,0.600000024,1,1,1
1474,0.810000002,0.629999995,0.600000024,1,1,1
1475,0.810000002,0.639999986,0.600000024,1,1,1
1476,0.819999993,0.629999995,0.600000024,1,1,1
1477,0.810000002,0.629999995,0.589999974,1,1,1
1478,0.819999993,0.629999995,0.600000024,1,1,1
1479,0.819999993,0.629999995,0.600000024,1,1,1
1480,0.819999993,0.629999995,0.600000024,1,1,1
1481,0.819999993,0.629999995,0.610000014,1,1,1
1482,0.819999993,0.629999995,0.589999974,1,1,1
1483,0.810000002,0.629999995,0.610000014,1,1,1
1484,0.819999993,0.629999995,0.589999974,1,1,1
1485,0.730000019,0.629999995,0.600000024,0.920000017,1,1
1486,0.779999971,0.629999995,0.600000024,0.946666658,1,1
1487,0.800000012,0.629999995,0.589999974,0.9911111,1,1
1488,0.819999993,0.629999995,0.600000024,0.99888891,1,1
1489,0.819999993,0.629999995,0.610000014,1,1,1
1490,0.829999983,0.629999995,0.579999983,1,1,1
1491,0.829999983,0.629999995,0.589999974,1,1,1
1492,0.829999983,0.629999995,0.600000024,1,1,1
1493,0.829999983,0.629999995,0.600000024,1,1,1
1494,0.829999983,0.629999995,0.610000014,1,1,1
1495,0.829999983,0.629999995,0.600000024,1,1,1
1496,0.829999983,0.629999995,0.579999983,1,1,1
1497,0.829999983,0.629999995,0.589999974,1,1,1
1498,0.829999983,0.629999995,0.589999974,1,1,1
1499,0.829999983,0.629999995,0.579999983,1,1,1
1500,0.829999983,0.629999995,0.579999983,1,1,1
1501,0.829999983,0.629999995,0.579999983,1,1,1
1502,0.829999983,0.629999995,0.579999983,1,1,1
1503,0.829999983,0.629999995,0.579999983,1,1,1
1504,0.829999983,0.629999995,0.589999974,1,1,1
1505,0.839999974,0.629999995,0.589999974,1,1,1
1506,0.839999974,0.639999986,0.589999974,1,1,1
1507,0.839999974,0.629999995,0.569999993,1,1,1
1508,0.839999974,0.629999995,0.589999974,1,1,1
1509,0.839999974,0.639999986,0.610000014,1,1,1
1510,0.839999974,0.629999995,0.579999983,1,1,1
1511,0.839999974,0.629999995,0.560000002,1,1,1
1512,0.839999974,0.639999986,0.579999983,1,1,1
1513,0.839999974,0.629999995,0.579999983,1,1,1
1514,0.829999983,0.629999995,0.600000024,1,1,1
1515,0.829999983,0.629999995,0.610000014,1,1,1
1516,0.829999983,0.629999995,0.589999974,1,1,0.818888903
1517,0.829999983,0.620000005,0.569999993,1,1,0.893333316
1518,0.829999983,0.629999995,0.589999974,1,1,0.958888888
1519,0.829999983,0.629999995,0.579999983,1,1,0.978888869
1520,0.829999983,0.629999995,0.589999974,1,1,0.99333334
1521,0.829999983,0.639999986,0.579999983,1,1,0.99888891
1522,0.829999983,0.629999995,0.589999974,1,1,1
1523,0.829999983,0.639999986,0.600000024,1,1,1
1524,0.829999983,0.629999995,0.589999974,1,1,1
1525,0.829999983,0.629999995,0.589999974,1,1,1
1526,0.829999983,0.629999995,0.589999974,1,1,1
1527,0.829999983,0.639999986,0.589999974,1,1,1
1528,0.829999983,0.629999995,0.589999974,1,1,1
1529,0.829999983,0.639999986,0.589999974,1,1,1
1530,0.829999983,0.620000005,0.589999974,1,1,1
1531,0.829999983,0.629999995,0.589999974,1,1,1
1532,0.829999983,0.620000005,0.589999974,1,1,1
1533,0.829999983,0.629999995,0.589999974,1,1,1
1534,0.829999983,0.620000005,0.589999974,1,1,1
1535,0.829999983,0.620000005,0.579999983,1,1,1
1536,0.829999983,0.639999986,0.579999983,1,0.948888898,1
1537,0.829999983,0.629999995,0.589999974,1,0.892222226,1
1538,0.829999983,0.660000026,0.579999983,1,0.964444458,1
1539,0.829999983,0.660000026,0.589999974,1,0.99555558,1
1540,0.829999983,0.639999986,0.589999974,1,0.99666667,1
1541,0.829999983,0.649999976,0.600000024,1,1,1
1542,0.829999983,0.649999976,0.579999983,1,1,1
1543,0.829999983,0.649999976,0.589999974,1,1,1
1544,0.829999983,0.649999976,0.610000014,1,1,1
1545,0.829999983,0.649999976,0.610000014,1,1,1
1546,0.829999983,0.649999976,0.600000024,1,1,1
1547,0.829999983,0.649999976,0.600000024,1,1,1
1548,0.829999983,0.649999976,0.610000014,1,1,1
1549,0.829999983,0.649999976,0.600000024,1,1,1
1550,0.829999983,0.649999976,0.589999974,1,1,1
1551,0.829999983,0.649999976,0.589999974,1,1,1
1552,0.819999993,0.649999976,0.610000014,1,1,1
1553,0.819999993,0.649999976,0.620000005,1,1,1
1554,0.829999983,0.649999976,0.610000014,1,1,1
1555,0.819999993,0.649999976,0.600000024,1,1,1
1556,0.819999993,0.649999976,0.620000005,1,1,1
1557,0.819999993,0.639999986,0.610000014,1,1,1
1558,0.819999993,0.649999976,0.600000024,1,1,1
1559,0.850000024,0.649999976,0.589999974,0.943333328,1,1
1560,0.819999993,0.649999976,0.610000014,0.967777789,1,1
1561,0.819999993,0.649999976,0.600000024,0.99000001,1,1
1562,0.800000012,0.639999986,0.600000024,0.99777776,1,1
1563,0.810000002,0.629999995,0.620000005,1,1,1
1564,0.810000002,0.639999986,0.629999995,1,1,1
1565,0.810000002,0.639999986,0.600000024,1,1,1
1566,0.810000002,0.629999995,0.610000014,1,1,1
1567,0.819999993,0.639999986,0.649999976,1,1,0.808888912
1568,0.819999993,0.629999995,0.600000024,1,1,0.822222233
1569,0.819999993,0.629999995,0.620000005,1,1,0.949999988
1570,0.819999993,0.629999995,0.589999974,1,1,0.982222199
1571,0.819999993,0.629999995,0.610000014,1,1,0.99777776
1572,0.819999993,0.629999995,0.600000024,1,1,0.99777776
1573,0.829999983,0.629999995,0.629999995,1,1,1
1574,0.829999983,0.629999995,0.620000005,1,1,1
1575,0.829999983,0.629999995,0.629999995,1,1,1
1576,0.829999983,0.629999995,0.629999995,1,1,1
1577,0.829999983,0.629999995,0.629999995,1,1,1
1578,0.829999983,0.629999995,0.629999995,1,1,1
1579,0.829999983,0.629999995,0.639999986,1,1,1
1580,0.829999983,0.629999995,0.639999986,1,1,1
1581,0.829999983,0.629999995,0.639999986,1,1,1
1582,0.829999983,0.620000005,0.629999995,1,1,1
1583,0.829999983,0.620000005,0.629999995,1,1,1
1584,0.829999983,0.629999995,0.639999986,1,1,1
1585,0.839999974,0.629999995,0.629999995,1,1,1
1586,0.839999974,0.629999995,0.610000014,1,1,1
1587,0.839999974,0.620000005,0.610000014,1,1,1
1588,0.839999974,0.629999995,0.610000014,1,1,1
1589,0.829999983,0.629999995,0.620000005,1,1,1
1590,0.829999983,0.629999995,0.610000014,1,1,1
1591,0.829999983,0.620000005,0.620000005,1,1,1
1592,0.829999983,0.620000005,0.629999995,1,1,1
1593,0.829999983,0.620000005,0.610000014,1,1,1
1594,0.829999983,0.620000005,0.610000014,1,1,1
1595,0.829999983,0.620000005,0.620000005,1,1,1
1596,0.819999993,0.620000005,0.610000014,1,1,1
1597,0.819999993,0.620000005,0.610000014,1,1,1
1598,0.829999983,0.620000005,0.600000024,1,1,1
1599,0.819999993,0.620000005,0.610000014,1,1,1
1600,0.829999983,0.620000005,0.620000005,1,1,1
1601,0.819999993,0.620000005,0.610000014,1,1,1
1602,0.819999993,0.620000005,0.620000005,1,1,1
1603,0.819999993,0.620000005,0.610000014,1,1,1
1604,0.819999993,0.620000005,0.620000005,1,1,1
1605,0.819999993,0.620000005,0.610000014,1,1,1
1606,0.819999993,0.620000005,0.610000014,1,1,1
1607,0.829999983,0.620000005,0.610000014,1,1,1
1608,0.829999983,0.620000005,0.610000014,1,1,1
1609,0.829999983,0.629999995,0.620000005,1,1,1
1610,0.829999983,0.620000005,0.610000014,1,1,1
1611,0.829999983,0.620000005,0.600000024,1,1,1
1612,0.829999983,0.629999995,0.610000014,1,1,1
1613,0.829999983,0.629999995,0.610000014,1,0.935555577,1
1614,0.829999983,0.629999995,0.589999974,1,0.918888867,1
1615,0.829999983,0.639999986,0.620000005,1,0.955555558,1
1616,0.829999983,0.629999995,0.620000005,1,0.99444443,0.841111124
1617,0.829999983,0.610000014,0.600000024,1,1,0.914444447
1618,0.829999983,0.610000014,0.600000024,1,1,0.978888869
1619,0.829999983,0.589999974,0.600000024,1,1,0.978888869
1620,0.829999983,0.600000024,0.589999974,1,1,0.974444449
1621,0.829999983,0.600000024,0.620000005,1,1,0.99888891
1622,0.810000002,0.610000014,0.620000005,1,1,1
1623,0.819999993,0.610000014,0.629999995,1,1,1
1624,0.810000002,0.610000014,0.620000005,1,1,1
1625,0.810000002,0.610000014,0.629999995,1,1,1
1626,0.819999993,0.610000014,0.610000014,1,1,1
1627,0.810000002,0.610000014,0.620000005,1,1,1
1628,0.800000012,0.610000014,0.629999995,1,1,1
1629,0.819999993,0.620000005,0.629999995,1,1,1
1630,0.800000012,0.620000005,0.610000014,1,1,1
1631,0.810000002,0.620000005,0.620000005,1,1,1
1632,0.819999993,0.620000005,0.620000005,1,1,1
1633,0.810000002,0.620000005,0.620000005,1,1,1
1634,0.819999993,0.620000005,0.629999995,1,1,1
1635,0.790000021,0.620000005,0.629999995,1,1,1
1636,0.839999974,0.620000005,0.629999995,0.949999988,1,1
1637,0.810000002,0.620000005,0.629999995,0.966666639,1,1
1638,0.800000012,0.620000005,0.629999995,0.98888886,1,1
1639,0.829999983,0.620000005,0.629999995,0.99444443,1,1
1640,0.819999993,0.620000005,0.629999995,0.99777776,1,1
1641,0.800000012,0.620000005,0.629999995,0.99888891,1,1
1642,0.810000002,0.620000005,0.629999995,1,1,1
1643,0.810000002,0.620000005,0.629999995,1,1,1
1644,0.810000002,0.620000005,0.629999995,1,1,1
1645,0.810000002,0.620000005,0.639999986,1,1,1
1646,0.810000002,0.620000005,0.620000005,1,1,1
1647,0.810000002,0.620000005,0.629999995,1,1,1
1648,0.810000002,0.620000005,0.620000005,1,1,1
1649,0.810000002,0.620000005,0.629999995,1,1,1
1650,0.819999993,0.620000005,0.629999995,1,1,1
1651,0.819999993,0.620000005,0.629999995,1,1,1
1652,0.819999993,0.620000005,0.629999995,1,1,1
1653,0.810000002,0.620000005,0.620000005,1,1,1
1654,0.810000002,0.620000005,0.629999995,1,1,1
1655,0.819999993,0.620000005,0.629999995,1,1,1
1656,0.829999983,0.620000005,0.620000005,1,1,1
1657,0.829999983,0.620000005,0.620000005,1,1,1
1658,0.829999983,0.620000005,0.629999995,1,1,1
1659,0.829999983,0.629999995,0.629999995,1,1,1
1660,0.829999983,0.629999995,0.629999995,1,1,1
1661,0.829999983,0.629999995,0.629999995,1,1,1
1662,0.829999983,0.629999995,0.629999995,1,1,1
1663,0.829999983,0.629999995,0.629999995,1,1,1
1664,0.829999983,0.629999995,0.629999995,1,1,1
1665,0.829999983,0.629999995,0.629999995,1,1,1
1666,0.829999983,0.629999995,0.629999995,1,1,1
1667,0.829999983,0.629999995,0.620000005,1,1,1
1668,0.829999983,0.629999995,0.629999995,1,1,1
1669,0.829999983,0.629999995,0.620000005,1,1,1
1670,0.829999983,0.620000005,0.629999995,1,1,1
1671,0.829999983,0.620000005,0.639999986,1,1,1
1672,0.829999983,0.620000005,0.639999986,1,1,1
1673,0.829999983,0.620000005,0.629999995,1,1,1
1674,0.829999983,0.620000005,0.579999983,1,1,0.892222226
1675,0.829999983,0.620000005,0.589999974,1,1,0.863333344
1676,0.829999983,0.620000005,0.610000014,1,1,0.963333309
1677,0.829999983,0.620000005,0.610000014,1,1,0.973333359
1678,0.829999983,0.620000005,0.600000024,1,1,0.99333334
1679,0.829999983,0.620000005,0.589999974,1,1,0.99888891
1680,0.829999983,0.620000005,0.610000014,1,1,1
1681,0.829999983,0.620000005,0.600000024,1,1,1
1682,0.829999983,0.620000005,0.600000024,1,1,1
1683,0.829999983,0.620000005,0.610000014,1,1,1
1684,0.829999983,0.620000005,0.610000014,1,1,1
1685,0.839999974,0.620000005,0.629999995,1,1,1
1686,0.829999983,0.620000005,0.629999995,1,1,1
1687,0.839999974,0.629999995,0.629999995,1,1,1
1688,0.829999983,0.620000005,0.629999995,1,1,1
1689,0.839999974,0.610000014,0.620000005,1,1,1
1690,0.839999974,0.610000014,0.620000005,1,1,1
1691,0.839999974,0.610000014,0.629999995,1,1,1
1692,0.829999983,0.610000014,0.620000005,1,1,1
1693,0.829999983,0.589999974,0.620000005,1,0.884444416,1
1694,0.829999983,0.600000024,0.620000005,1,0.965555549,1
1695,0.829999983,0.610000014,0.610000014,1,0.99555558,1
1696,0.819999993,0.600000024,0.610000014,1,1,1
1697,0.829999983,0.600000024,0.620000005,1,1,1
1698,0.819999993,0.600000024,0.620000005,1,1,1
1699,0.829999983,0.600000024,0.610000014,1,1,1
1700,0.839999974,0.600000024,0.620000005,1,1,1
1701,0.810000002,0.600000024,0.610000014,1,1,1
1702,0.819999993,0.600000024,0.620000005,0.99555558,1,1
1703,0.800000012,0.600000024,0.610000014,0.932222247,1,1
1704,0.800000012,0.600000024,0.620000005,0.972222209,1,1
1705,0.850000024,0.600000024,0.600000024,0.984444439,1,1
1706,0.839999974,0.600000024,0.600000024,0.99777776,1,1
1707,0.850000024,0.610000014,0.610000014,1,1,1
1708,0.850000024,0.610000014,0.600000024,1,1,1
1709,0.850000024,0.610000014,0.600000024,1,1,1
1710,0.860000014,0.620000005,0.600000024,1,1,1
1711,0.860000014,0.610000014,0.620000005,1,1,1
1712,0.860000014,0.629999995,0.600000024,1,1,1
1713,0.860000014,0.629999995,0.610000014,1,1,1
1714,0.860000014,0.620000005,0.610000014,1,1,1
1715,0.860000014,0.620000005,0.600000024,1,1,1
1716,0.860000014,0.620000005,0.579999983,1,1,1
1717,0.860000014,0.620000005,0.600000024,1,1,1
1718,0.860000014,0.629999995,0.610000014,1,1,1
1719,0.860000014,0.639999986,0.610000014,1,1,1
1720,0.860000014,0.639999986,0.579999983,1,1,1
1721,0.860000014,0.639999986,0.600000024,1,1,1
1722,0.860000014,0.639999986,0.620000005,1,1,1
1723,0.860000014,0.639999986,0.600000024,1,1,1
1724,0.860000014,0.629999995,0.600000024,1,1,1
1725,0.860000014,0.639999986,0.610000014,1,1,1
1726,0.860000014,0.639999986,0.620000005,1,1,1
1727,0.860000014,0.639999986,0.600000024,1,1,1
1728,0.860000014,0.639999986,0.579999983,1,1,0.99888891
1729,0.860000014,0.639999986,0.589999974,1,1,0.837777793
1730,0.860000014,0.639999986,0.550000012,1,1,0.934444427
1731,0.860000014,0.639999986,0.629999995,1,1,0.966666639
1732,0.860000014,0.639999986,0.610000014,1,1,0.99555558
1733,0.860000014,0.639999986,0.629999995,1,1,0.99777776
1734,0.860000014,0.629999995,0.629999995,1,1,1
1735,0.860000014,0.639999986,0.639999986,1,1,1
1736,0.860000014,0.639999986,0.629999995,1,1,1
1737,0.860000014,0.639999986,0.629999995,1,1,1
1738,0.860000014,0.639999986,0.639999986,1,1,1
1739,0.860000014,0.629999995,0.629999995,1,1,1
1740,0.860000014,0.639999986,0.620000005,1,1,1
1741,0.860000014,0.639999986,0.629999995,1,1,1
1742,0.860000014,0.639999986,0.620000005,1,1,1
1743,0.860000014,0.639999986,0.629999995,1,1,1
1744,0.860000014,0.639999986,0.639999986,1,1,1
1745,0.860000014,0.629999995,0.620000005,1,1,1
1746,0.860000014,0.639999986,0.620000005,1,1,1
1747,0.860000014,0.639999986,0.610000014,1,1,1
1748,0.860000014,0.639999986,0.620000005,1,1,1
1749,0.860000014,0.639999986,0.610000014,1,1,1
1750,0.860000014,0.639999986,0.610000014,1,1,1
1751,0.860000014,0.639999986,0.610000014,1,1,1
1752,0.860000014,0.639999986,0.610000014,1,1,1
1753,0.860000014,0.639999986,0.610000014,1,1,1
1754,0.860000014,0.639999986,0.620000005,1,1,1
1755,0.860000014,0.629999995,0.620000005,1,1,1
1756,0.860000014,0.639999986,0.620000005,1,1,1
1757,0.860000014,0.629999995,0.600000024,1,1,1
1758,0.860000014,0.639999986,0.610000014,1,1,1
1759,0.850000024,0.629999995,0.600000024,1,1,1
1760,0.860000014,0.629999995,0.610000014,1,1,1
1761,0.850000024,0.639999986,0.600000024,1,1,1
1762,0.839999974,0.629999995,0.600000024,1,1,1
1763,0.839999974,0.629999995,0.610000014,1,1,1
1764,0.839999974,0.639999986,0.610000014,1,1,1
1765,0.839999974,0.629999995,0.600000024,1,1,1
1766,0.839999974,0.629999995,0.610000014,1,1,1
1767,0.839999974,0.629999995,0.589999974,1,1,1
1768,0.839999974,0.639999986,0.589999974,1,1,1
1769,0.839999974,0.639999986,0.600000024,1,1,1
1770,0.839999974,0.639999986,0.600000024,1,1,1
1771,0.850000024,0.629999995,0.620000005,1,1,1
1772,0.839999974,0.629999995,0.620000005,1,1,1
1773,0.839999974,0.639999986,0.610000014,1,1,1
1774,0.839999974,0.639999986,0.620000005,1,1,1
1775,0.839999974,0.579999983,0.620000005,1,0.932222247,1
1776,0.850000024,0.610000014,0.579999983,1,0.913333356,0.966666639
1777,0.779999971,0.600000024,0.670000017,0.976666689,0.99000001,0.813333333
1778,0.819999993,0.600000024,0.610000014,0.902222216,1,0.958888888
1779,0.829999983,0.620000005,0.629999995,0.986666679,1,0.99000001
1780,0.819999993,0.620000005,0.579999983,0.986666679,1,0.99555558
1781,0.839999974,0.610000014,0.579999983,0.9911111,1,1
1782,0.850000024,0.610000014,0.579999983,0.99888891,1,1
1783,0.850000024,0.610000014,0.589999974,1,1,1
1784,0.850000024,0.600000024,0.589999974,1,1,1
1785,0.850000024,0.600000024,0.589999974,1,1,1
1786,0.850000024,0.600000024,0.600000024,1,1,1
1787,0.850000024,0.610000014,0.600000024,1,1,1
1788,0.850000024,0.610000014,0.600000024,1,1,1
1789,0.850000024,0.610000014,0.610000014,1,1,1
1790,0.850000024,0.610000014,0.600000024,1,1,1
1791,0.850000024,0.600000024,0.610000014,1,1,1
1792,0.860000014,0.610000014,0.600000024,1,1,1
1793,0.870000005,0.600000024,0.600000024,1,1,1
1794,0.870000005,0.600000024,0.600000024,1,1,1
1795,0.870000005,0.600000024,0.600000024,1,1,1
1796,0.870000005,0.610000014,0.610000014,1,1,1
1797,0.870000005,0.600000024,0.610000014,1,1,1
1798,0.870000005,0.600000024,0.600000024,1,1,1
1799,0.870000005,0.600000024,0.610000014,1,1,1
1800,0.870000005,0.600000024,0.610000014,1,1,1
1801,0.870000005,0.600000024,0.610000014,1,1,1
1802,0.870000005,0.600000024,0.610000014,1,1,1
1803,0.870000005,0.600000024,0.610000014,1,1,1
1804,0.870000005,0.600000024,0.610000014,1,1,1
1805,0.870000005,0.600000024,0.620000005,1,1,1
1806,0.870000005,0.610000014,0.620000005,1,1,1
1807,0.870000005,0.610000014,0.610000014,1,1,1
1808,0.870000005,0.610000014,0.610000014,1,1,1
1809,0.870000005,0.610000014,0.620000005,1,1,1
1810,0.870000005,0.610000014,0.620000005,1,1,1
1811,0.870000005,0.610000014,0.620000005,1,1,1
1812,0.870000005,0.610000014,0.620000005,1,1,1
1813,0.870000005,0.620000005,0.629999995,1,1,1
1814,0.870000005,0.610000014,0.620000005,1,1,1
1815,0.870000005,0.610000014,0.610000014,1,1,1
1816,0.870000005,0.610000014,0.620000005,1,1,1
1817,0.870000005,0.610000014,0.629999995,1,1,1
1818,0.870000005,0.610000014,0.620000005,1,1,1
1819,0.870000005,0.610000014,0.629999995,1,1,1
1820,0.870000005,0.610000014,0.610000014,1,1,1
1821,0.870000005,0.620000005,0.620000005,1,1,1
1822,0.870000005,0.620000005,0.610000014,1,1,1
1823,0.870000005,0.610000014,0.649999976,1,1,1
1824,0.870000005,0.610000014,0.610000014,1,1,0.829999983
1825,0.870000005,0.620000005,0.589999974,1,1,0.941111088
1826,0.870000005,0.620000005,0.569999993,1,1,0.981111109
1827,0.870000005,0.620000005,0.579999983,1,1,0.99888891
1828,0.870000005,0.620000005,0.579999983,1,1,1
1829,0.870000005,0.620000005,0.579999983,1,1,1
1830,0.870000005,0.620000005,0.589999974,1,1,1
1831,0.870000005,0.620000005,0.579999983,1,1,1
1832,0.870000005,0.610000014,0.589999974,1,1,1
1833,0.870000005,0.620000005,0.589999974,1,1,1
1834,0.870000005,0.620000005,0.589999974,1,1,1
1835,0.870000005,0.620000005,0.579999983,1,1,1
1836,0.870000005,0.620000005,0.589999974,1,1,1
1837,0.870000005,0.620000005,0.579999983,1,1,1
1838,0.870000005,0.620000005,0.600000024,1,1,1
1839,0.870000005,0.620000005,0.589999974,1,1,1
1840,0.870000005,0.620000005,0.579999983,1,1,1
1841,0.870000005,0.610000014,0.589999974,1,1,1
1842,0.870000005,0.620000005,0.579999983,1,1,1
1843,0.870000005,0.620000005,0.579999983,1,1,1
1844,0.870000005,0.620000005,0.579999983,1,1,1
1845,0.870000005,0.610000014,0.579999983,1,1,1
1846,0.870000005,0.620000005,0.589999974,1,1,1
1847,0.870000005,0.620000005,0.579999983,1,1,1
1848,0.870000005,0.620000005,0.579999983,1,1,1
1849,0.870000005,0.620000005,0.579999983,1,1,1
1850,0.870000005,0.620000005,0.589999974,1,1,1
1851,0.870000005,0.620000005,0.579999983,1,1,1
1852,0.860000014,0.620000005,0.589999974,1,1,1
1853,0.860000014,0.620000005,0.589999974,1,1,1
1854,0.860000014,0.620000005,0.579999983,1,1,1
1855,0.860000014,0.620000005,0.579999983,1,1,1
1856,0.860000014,0.629999995,0.600000024,1,1,1
1857,0.860000014,0.589999974,0.589999974,1,0.920000017,1
1858,0.860000014,0.629999995,0.589999974,1,0.942222238,1
1859,0.860000014,0.620000005,0.589999974,1,0.99888891,1
1860,0.74000001,0.639999986,0.600000024,0.973333359,0.99888891,1
1861,0.769999981,0.629999995,0.579999983,0.928888917,1,1
1862,0.810000002,0.629999995,0.569999993,0.978888869,1,1
1863,0.810000002,0.629999995,0.589999974,0.99222225,1,1
1864,0.839999974,0.629999995,0.589999974,0.99888891,1,1
1865,0.810000002,0.629999995,0.579999983,1,1,1
1866,0.839999974,0.629999995,0.589999974,1,1,1
1867,0.800000012,0.629999995,0.589999974,1,1,1
1868,0.829999983,0.629999995,0.589999974,1,1,1
1869,0.829999983,0.629999995,0.569999993,1,1,1
1870,0.819999993,0.620000005,0.569999993,1,1,1
1871,0.819999993,0.620000005,0.600000024,1,1,1
1872,0.829999983,0.620000005,0.589999974,1,1,1
1873,0.829999983,0.620000005,0.600000024,1,1,1
1874,0.829999983,0.620000005,0.589999974,1,1,1
1875,0.829999983,0.629999995,0.610000014,1,1,1
1876,0.819999993,0.620000005,0.600000024,1,1,1
1877,0.819999993,0.620000005,0.680000007,1,1,0.827777803
1878,0.819999993,0.639999986,0.560000002,1,1,0.907777786
1879,0.819999993,0.649999976,0.620000005,1,1,0.964444458
1880,0.819999993,0.649999976,0.560000002,1,1,0.980000019
1881,0.819999993,0.649999976,0.610000014,1,1,0.99333334
1882,0.819999993,0.649999976,0.550000012,1,1,0.99444443
1883,0.819999993,0.639999986,0.600000024,1,1,0.99888891
1884,0.819999993,0.639999986,0.600000024,1,1,0.99666667
1885,0.819999993,0.639999986,0.579999983,1,1,0.99777776
1886,0.819999993,0.639999986,0.600000024,1,1,1
1887,0.819999993,0.639999986,0.610000014,1,1,1
1888,0.819999993,0.639999986,0.600000024,1,1,1
1889,0.819999993,0.639999986,0.610000014,1,1,1
1890,0.819999993,0.639999986,0.610000014,1,1,1
1891,0.819999993,0.639999986,0.610000014,1,1,1
1892,0.819999993,0.639999986,0.610000014,1,1,1
1893,0.829999983,0.639999986,0.620000005,1,1,1
1894,0.819999993,0.639999986,0.620000005,1,1,1
1895,0.829999983,0.639999986,0.620000005,1,1,1
1896,0.829999983,0.639999986,0.620000005,1,1,1
1897,0.829999983,0.639999986,0.620000005,1,1,1
1898,0.829999983,0.639999986,0.620000005,1,1,1
1899,0.829999983,0.639999986,0.620000005,1,1,1
1900,0.829999983,0.639999986,0.610000014,1,1,1
1901,0.829999983,0.639999986,0.610000014,1,1,1
1902,0.829999983,0.639999986,0.610000014,1,1,1
1903,0.829999983,0.629999995,0.610000014,1,1,1
1904,0.829999983,0.639999986,0.620000005,1,1,1
1905,0.829999983,0.629999995,0.629999995,1,1,1
1906,0.829999983,0.639999986,0.610000014,1,1,1
1907,0.819999993,0.629999995,0.620000005,1,1,1
1908,0.829999983,0.639999986,0.620000005,1,1,1
1909,0.829999983,0.629999995,0.620000005,1,1,1
1910,0.829999983,0.639999986,0.620000005,1,1,1
1911,0.829999983,0.639999986,0.620000005,1,1,1
1912,0.829999983,0.639999986,0.620000005,1,1,1
1913,0.829999983,0.639999986,0.610000014,1,1,1
1914,0.829999983,0.639999986,0.620000005,1,1,1
1915,0.829999983,0.629999995,0.639999986,1,1,1
1916,0.829999983,0.629999995,0.629999995,1,1,1
1917,0.829999983,0.629999995,0.639999986,1,1,1
1918,0.829999983,0.629999995,0.629999995,1,1,1
1919,0.829999983,0.629999995,0.639999986,1,1,1
1920,0.829999983,0.639999986,0.629999995,1,1,1
1921,0.829999983,0.639999986,0.649999976,1,1,1
1922,0.829999983,0.629999995,0.629999995,1,1,1
1923,0.829999983,0.629999995,0.660000026,1,1,1
1924,0.779999971,0.629999995,0.660000026,0.958888888,1,1
1925,0.819999993,0.629999995,0.680000007,0.952222228,1,0.954444468
1926,0.790000021,0.629999995,0.579999983,0.98777777,1,0.822222233
1927,0.810000002,0.629999995,0.589999974,0.99888891,1,0.942222238
1928,0.779999971,0.639999986,0.610000014,0.99666667,1,0.977777779
1929,0.819999993,0.639999986,0.620000005,0.99777776,1,0.984444439
1930,0.800000012,0.639999986,0.579999983,0.99666667,1,0.98888886
1931,0.800000012,0.639999986,0.610000014,0.99777776,1,0.99666667
1932,0.810000002,0.629999995,0.629999995,1,1,1
1933,0.800000012,0.629999995,0.629999995,1,1,1
1934,0.810000002,0.639999986,0.629999995,1,1,1
1935,0.810000002,0.639999986,0.629999995,1,1,1
1936,0.810000002,0.639999986,0.620000005,1,1,1
1937,0.810000002,0.629999995,0.629999995,1,1,1
1938,0.810000002,0.639999986,0.610000014,1,1,1
1939,0.810000002,0.660000026,0.629999995,1,0.938888907,1
1940,0.819999993,0.639999986,0.629999995,1,0.918888867,1
1941,0.819999993,0.610000014,0.629999995,1,0.98888886,1
1942,0.819999993,0.600000024,0.629999995,1,0.99666667,1
1943,0.819999993,0.579999983,0.629999995,1,1,1
1944,0.819999993,0.579999983,0.629999995,1,1,1
1945,0.819999993,0.579999983,0.629999995,1,1,1
1946,0.819999993,0.579999983,0.639999986,1,1,1
1947,0.819999993,0.579999983,0.639999986,1,1,1
1948,0.819999993,0.579999983,0.639999986,1,1,1
1949,0.819999993,0.569999993,0.639999986,1,1,1
1950,0.819999993,0.569999993,0.639999986,1,1,1
1951,0.819999993,0.569999993,0.639999986,1,1,1
1952,0.819999993,0.569999993,0.639999986,1,1,1
1953,0.819999993,0.569999993,0.639999986,1,1,1
1954,0.819999993,0.569999993,0.639999986,1,1,1
1955,0.819999993,0.569999993,0.639999986,1,1,1
1956,0.819999993,0.569999993,0.639999986,1,1,1
