Epoch,LLDLwFW_valauc,LLDLwoFW_valauc,DenseModel_valauc,LLDLwFW_valacc,LLDLwoFW_valacc,DenseModel_valacc,LLDLwFW_trainauc,LLDLwoFW_trainauc,DenseModel_trainauc,LLDLwFW_trainacc,LLDLwoFW_trainacc,DenseModel_trainacc
188,0.874480247,0.628118575,0.679313898,0.879999995,0.74000001,0.720000029,1,0.825066864,1.000000119,1,0.802222252,1
189,0.874480307,0.633575916,0.681133091,0.879999995,0.720000029,0.730000019,1,0.810659409,1,1,0.827777803,1
190,0.875779629,0.646829486,0.677754641,0.879999995,0.689999998,0.730000019,1,0.800716877,1,1,0.814444423,1
191,0.874480247,0.64163202,0.67775476,0.879999995,0.74000001,0.720000029,1,0.802590311,1.000000119,1,0.777777791,1
192,0.875779569,0.702962637,0.678274393,0.879999995,0.74000001,0.730000019,1,0.837458491,1,1,0.815555573,1
193,0.874480247,0.677235007,0.679054022,0.879999995,0.730000019,0.730000019,1,0.840567708,0.99999994,1,0.852222204,1
194,0.875779569,0.601611257,0.684251547,0.879999995,0.689999998,0.730000019,1,0.841916919,1,1,0.837777793,1
195,0.874480307,0.659303546,0.684771299,0.879999995,0.709999979,0.720000029,1,0.831605554,0.99999994,1,0.839999974,1
196,0.857588291,0.621621609,0.681912601,0.879999995,0.730000019,0.730000019,1,0.843715906,0.99999994,1,0.827777803,1
197,0.853430331,0.613305628,0.685550928,0.879999995,0.699999988,0.730000019,1,0.831049144,1,1,0.818888903,1
198,0.731029093,0.625519812,0.683211863,0.709999979,0.689999998,0.720000029,0.929852545,0.839849472,1,0.920000017,0.838888884,1
199,0.909823239,0.605769217,0.687889755,0.819999993,0.699999988,0.730000019,0.959275484,0.858534098,1,0.903333306,0.857777774,1
200,0.918659151,0.632796347,0.690488458,0.829999983,0.699999988,0.730000019,0.984787107,0.861620724,1,0.954444468,0.854444444,1
201,0.925415754,0.637993753,0.689708889,0.829999983,0.709999979,0.74000001,0.997029841,0.85788697,1,0.982222199,0.854444444,1
202,0.927754641,0.624480188,0.68607074,0.860000014,0.709999979,0.74000001,0.99725312,0.8547616,1.000000119,0.984444439,0.868888915,1
203,0.922557116,0.692827523,0.68685025,0.870000005,0.730000019,0.74000001,0.999792933,0.855890751,1,0.99666667,0.857777774,1
204,0.910862803,0.634355605,0.688149631,0.889999986,0.720000029,0.74000001,0.999967635,0.848122537,1,0.99666667,0.866666675,1
205,0.920478165,0.655145586,0.695945919,0.889999986,0.649999976,0.74000001,0.999967575,0.824419677,0.99999994,0.99666667,0.812222242,1
206,0.894490659,0.662941813,0.69100827,0.889999986,0.639999986,0.75,0.999925613,0.839312315,1,0.99888891,0.854444444,1
207,0.886434495,0.648908496,0.699324429,0.879999995,0.730000019,0.74000001,0.999980569,0.834352553,0.99999994,0.99888891,0.858888865,1
208,0.880977094,0.681133151,0.70556134,0.879999995,0.74000001,0.74000001,0.999993443,0.840312183,1,0.99888891,0.855555534,1
209,0.892931461,0.651507258,0.703222454,0.879999995,0.709999979,0.74000001,0.998974323,0.855751574,0.99999994,0.99333334,0.843333304,1
210,0.880457401,0.654885709,0.702442825,0.870000005,0.720000029,0.730000019,0.99999994,0.846740961,1,0.99888891,0.813333333,1
211,0.882796288,0.649428248,0.686590433,0.850000024,0.660000026,0.75,0.998893321,0.851723492,0.99999994,0.99333334,0.864444435,1
212,0.889552951,0.612785935,0.701923013,0.889999986,0.680000007,0.74000001,0.995263278,0.841619253,0.99999994,0.986666679,0.845555544,1
213,0.889033258,0.620582163,0.705041587,0.870000005,0.639999986,0.74000001,0.999854386,0.813878596,1,0.99666667,0.807777762,1
214,0.890852332,0.653326392,0.702702701,0.870000005,0.689999998,0.75,0.99999994,0.828661442,0.99999994,0.99888891,0.833333313,1
215,0.884355426,0.654625833,0.700363755,0.860000014,0.689999998,0.74000001,0.99999994,0.842030108,1,1,0.823333323,1
216,0.890852332,0.635135174,0.704261899,0.879999995,0.709999979,0.74000001,1,0.85090822,1,1,0.843333304,1
217,0.885135174,0.653586209,0.700883567,0.870000005,0.74000001,0.75,1,0.851154149,1,1,0.851111114,1
218,0.885914803,0.642931402,0.688409567,0.879999995,0.709999979,0.75,1,0.841538429,1,1,0.867777765,1
219,0.884875238,0.645010412,0.691268265,0.870000005,0.689999998,0.730000019,1,0.839516222,0.99999994,1,0.872222245,1
220,0.870322287,0.612785876,0.630717278,0.879999995,0.720000029,0.74000001,1,0.855654538,0.999944925,1,0.886666656,0.99444443
221,0.85420996,0.600571752,0.699844122,0.879999995,0.25999999,0.689999998,1,0.848941088,0.88026315,1,0.855555534,0.814444423
222,0.857068598,0.615384638,0.692827463,0.879999995,0.709999979,0.75,1,0.846155345,0.956781089,1,0.807777762,0.879999995
223,0.858108103,0.589137256,0.707380533,0.879999995,0.730000019,0.730000019,1,0.848138571,0.996441126,1,0.853333354,0.975555539
224,0.858627856,0.63331604,0.676195383,0.879999995,0.75999999,0.730000019,1.000000119,0.846090674,0.998831928,1,0.846666694,0.9911111
225,0.857588351,0.636954248,0.690488577,0.879999995,0.409999996,0.74000001,0.99999994,0.85314393,0.999987006,1,0.874444425,0.99666667
226,0.857588351,0.616943836,0.707380474,0.879999995,0.689999998,0.709999979,1,0.86014539,0.99999994,1,0.862222195,1
227,0.857328475,0.606808782,0.707640231,0.879999995,0.670000017,0.720000029,1,0.845174968,1,1,0.841111124,1
228,0.858887732,0.609147668,0.704521835,0.879999995,0.25999999,0.75,1,0.826309204,1.000000119,1,0.836666644,1
229,0.85836792,0.634615362,0.700363874,0.879999995,0.74000001,0.74000001,1,0.823365092,1,1,0.848888874,1
230,0.85836792,0.649428248,0.701143384,0.879999995,0.25999999,0.74000001,1,0.843660831,1,1,0.827777803,1
231,0.859147608,0.621101856,0.696985364,0.879999995,0.360000014,0.730000019,1,0.836102843,1,1,0.822222233,1
232,0.859407425,0.622401237,0.698544681,0.879999995,0.699999988,0.730000019,0.99999994,0.828163207,0.99999994,1,0.842222214,1
233,0.859667361,0.616943896,0.698284745,0.879999995,0.649999976,0.75,1,0.824562073,0.99999994,1,0.784444451,1
234,0.859667242,0.613045812,0.694126785,0.870000005,0.649999976,0.730000019,0.99999994,0.827726364,1,1,0.812222242,1
235,0.85836786,0.603690267,0.695945859,0.870000005,0.730000019,0.75,0.99999994,0.834556222,1,1,0.864444435,1
236,0.86044693,0.638513565,0.698024929,0.879999995,0.720000029,0.75,0.99999994,0.829877853,1,1,0.843333304,1
237,0.860966623,0.623700619,0.695426166,0.879999995,0.709999979,0.730000019,1,0.854289234,0.99999994,1,0.846666694,1
238,0.860186994,0.574324429,0.684511364,0.879999995,0.699999988,0.75,1,0.83515799,1,1,0.846666694,1
239,0.860186994,0.595634103,0.682432413,0.879999995,0.730000019,0.74000001,1,0.805120349,1.000000119,1,0.833333313,1
240,0.860966682,0.634615362,0.682432413,0.879999995,0.720000029,0.75,1,0.817531526,1,1,0.836666644,1
241,0.861746252,0.698284805,0.681392908,0.879999995,0.75,0.75,1,0.83050555,1,1,0.816666663,1
242,0.861746252,0.65904361,0.682172537,0.879999995,0.730000019,0.75,1,0.845957935,1,1,0.850000024,1
243,0.862266004,0.655405462,0.685291052,0.879999995,0.730000019,0.75,1,0.858479023,0.99999994,1,0.870000005,1
244,0.860966623,0.610966802,0.68477124,0.870000005,0.720000029,0.74000001,1,0.850426137,1,1,0.872222245,1
245,0.860966623,0.650987566,0.681912601,0.879999995,0.74000001,0.75,1,0.844485879,0.99999994,1,0.846666694,1
246,0.862266004,0.653586209,0.698804557,0.870000005,0.74000001,0.75,1,0.842204869,0.99999994,1,0.877777755,1
247,0.879417837,0.610187113,0.699584246,0.879999995,0.720000029,0.75,1,0.824102581,1.000000119,1,0.864444435,1
248,0.879937589,0.673336923,0.671777546,0.879999995,0.730000019,0.74000001,1,0.823750019,0.99999994,1,0.824444473,1
249,0.881236911,0.632016599,0.685810745,0.870000005,0.689999998,0.74000001,1,0.825885415,1,1,0.846666694,1
250,0.882276475,0.619282782,0.670997918,0.879999995,0.720000029,0.74000001,1,0.839645624,1,1,0.874444425,1
251,0.881756723,0.633575857,0.675155878,0.879999995,0.730000019,0.75,1,0.847630739,1,1,0.878888905,1
252,0.87993753,0.61876303,0.66943866,0.870000005,0.74000001,0.75,1,0.851115167,1,1,0.850000024,1
253,0.880197465,0.655665398,0.684511483,0.879999995,0.75,0.75,1,0.837167323,1,1,0.857777774,1
254,0.878638208,0.600051939,0.684251606,0.879999995,0.680000007,0.75,1,0.845634401,0.99999994,1,0.884444416,1
255,0.878898025,0.631756783,0.683991611,0.870000005,0.730000019,0.730000019,1,0.855195165,1,1,0.893333316,1
256,0.880197465,0.648388743,0.691528082,0.879999995,0.699999988,0.75,1,0.852056742,1.000000119,1,0.854444444,1
257,0.880197406,0.59719342,0.706600845,0.870000005,0.720000029,0.74000001,1,0.835598171,1.000000119,1,0.870000005,1
258,0.88123697,0.654365957,0.689449131,0.870000005,0.730000019,0.74000001,1,0.85352242,1,1,0.853333354,1
259,0.880457282,0.617463648,0.689449072,0.879999995,0.709999979,0.75,1,0.851154029,0.99999994,1,0.871111095,1
260,0.88201654,0.675415754,0.702442884,0.879999995,0.74000001,0.74000001,1,0.876222134,1,1,0.872222245,1
261,0.880977094,0.61668396,0.663461626,0.879999995,0.699999988,0.74000001,1,0.860637069,1,1,0.897777796,1
262,0.881496787,0.64656961,0.705821216,0.870000005,0.699999988,0.74000001,1,0.859841228,1,1,0.847777784,1
263,0.800415754,0.621361852,0.694906473,0.709999979,0.720000029,0.75,0.95540607,0.841997802,1,0.928888917,0.892222226,1
264,0.902026892,0.62292099,0.695166349,0.850000024,0.699999988,0.709999979,0.94716233,0.860362172,0.99999994,0.915555537,0.872222245,1
265,0.900987506,0.626819134,0.702702761,0.839999974,0.730000019,0.730000019,0.993571103,0.851209104,1,0.961111128,0.893333316,1
266,0.913721263,0.669178903,0.653846204,0.860000014,0.730000019,0.720000029,0.993658602,0.859255552,1.000000119,0.972222209,0.862222195,1
267,0.910083115,0.663461566,0.681133091,0.850000024,0.720000029,0.75,0.999547064,0.862215996,0.99999994,0.99222225,0.891111135,1
268,0.920997858,0.617203712,0.660083055,0.870000005,0.709999979,0.649999976,0.999627948,0.834747195,0.968726337,0.99222225,0.819999993,0.939999998
269,0.91943872,0.623700619,0.694126844,0.870000005,0.699999988,0.709999979,0.999459684,0.849934399,0.907482982,0.99555558,0.882222235,0.843333304
270,0.920478106,0.622141361,0.69100827,0.860000014,0.699999988,0.670000017,0.999802589,0.858265519,0.991215825,0.99222225,0.854444444,0.963333309
271,0.918918908,0.624220312,0.619802535,0.870000005,0.720000029,0.720000029,0.997243285,0.832902908,0.996473372,0.9911111,0.883333325,0.974444449
272,0.914500952,0.627858579,0.627858639,0.850000024,0.720000029,0.709999979,0.999893248,0.847290993,0.999996781,0.99444443,0.886666656,0.99666667
273,0.917359591,0.661902308,0.630457401,0.879999995,0.720000029,0.699999988,0.999944925,0.863684952,1.000000119,0.99555558,0.852222204,1
274,0.917359591,0.590176702,0.629677832,0.879999995,0.709999979,0.709999979,0.999728084,0.846194148,1,0.99333334,0.877777755,1
275,0.919438541,0.646049857,0.629677832,0.879999995,0.689999998,0.709999979,0.99999994,0.867078841,0.99999994,1,0.882222235,1
276,0.920737982,0.652287006,0.637474,0.879999995,0.709999979,0.709999979,0.99999994,0.842602789,1.000000119,1,0.851111114,1
277,0.922557056,0.637733877,0.645530164,0.870000005,0.670000017,0.709999979,1,0.8328318,1,1,0.836666644,1
278,0.921257675,0.59511435,0.63331598,0.870000005,0.670000017,0.709999979,1,0.828192294,1,1,0.835555553,1
279,0.923596561,0.62707901,0.643970966,0.870000005,0.699999988,0.709999979,0.99999994,0.831113875,1,1,0.848888874,1
280,0.908004045,0.610706866,0.6457901,0.879999995,0.75,0.709999979,1,0.830301642,1,1,0.798888862,1
281,0.908263981,0.624220371,0.6444906,0.870000005,0.25999999,0.699999988,1,0.806213975,1,1,0.790000021,1
282,0.908783734,0.660343051,0.646049917,0.879999995,0.720000029,0.699999988,1,0.842508912,1,1,0.813333333,1
283,0.908263981,0.66112268,0.647349358,0.879999995,0.75,0.699999988,1,0.841289222,1,1,0.850000024,1
284,0.908523858,0.627598822,0.632276535,0.870000005,0.680000007,0.699999988,1,0.863633156,1,1,0.861111104,1
285,0.908263981,0.65280664,0.647089481,0.870000005,0.720000029,0.699999988,1.000000119,0.840143859,1,1,0.818888903,1
286,0.908263981,0.654885709,0.636434555,0.870000005,0.75,0.699999988,1.000000119,0.835316658,1,1,0.844444454,1
287,0.908263981,0.639813006,0.64656961,0.870000005,0.709999979,0.699999988,1,0.841842473,0.99999994,1,0.855555534,1
288,0.908523858,0.604729831,0.633835793,0.879999995,0.74000001,0.699999988,1,0.85143882,1,1,0.851111114,1
289,0.903586209,0.635655046,0.658004105,0.879999995,0.769999981,0.699999988,1,0.80706811,1,1,0.845555544,1
290,0.903586209,0.622401297,0.638513565,0.879999995,0.75,0.699999988,1,0.82565254,1,1,0.853333354,1
291,0.903586209,0.657224536,0.649428368,0.879999995,0.699999988,0.699999988,0.99999994,0.802214921,0.99999994,1,0.843333304,1
292,0.904105961,0.625519812,0.652027071,0.879999995,0.74000001,0.699999988,1,0.840205431,1,1,0.839999974,1
293,0.903586209,0.609667361,0.666060328,0.879999995,0.709999979,0.699999988,1,0.838173509,0.99999994,1,0.843333304,1
294,0.904105961,0.618503153,0.651247382,0.879999995,0.720000029,0.699999988,1,0.841968596,1,1,0.846666694,1
295,0.904105961,0.574324369,0.654625833,0.879999995,0.699999988,0.699999988,1,0.833808899,1,1,0.872222245,1
296,0.887473941,0.595374286,0.63825357,0.879999995,0.75,0.699999988,1,0.837568462,0.99999994,1,0.804444432,1
297,0.887473941,0.599532247,0.656185091,0.879999995,0.699999988,0.699999988,1,0.804107606,1,1,0.825555563,1
298,0.887473941,0.585498989,0.655665398,0.879999995,0.689999998,0.699999988,1,0.806475997,1,1,0.821111083,1
299,0.887473941,0.607848227,0.657744348,0.879999995,0.25999999,0.720000029,1,0.815095246,1.000000119,1,0.839999974,1
300,0.887993693,0.626039505,0.656704783,0.879999995,0.720000029,0.699999988,1,0.81089884,1.000000119,1,0.800000012,1
301,0.887473941,0.596153855,0.651767194,0.879999995,0.74000001,0.709999979,1,0.82312876,1.000000119,1,0.843333304,1
302,0.887473941,0.608108163,0.649688244,0.879999995,0.720000029,0.709999979,1,0.818217397,1,1,0.862222195,1
303,0.887473941,0.612785876,0.654885769,0.879999995,0.74000001,0.709999979,1,0.839555025,1,1,0.867777765,1
304,0.887474,0.676455319,0.651247442,0.879999995,0.75,0.709999979,1,0.835190475,0.99999994,1,0.883333325,1
305,0.887474,0.624220371,0.660083234,0.879999995,0.74000001,0.709999979,1,0.82465595,0.99999994,1,0.827777803,1
306,0.887474,0.634095669,0.655405462,0.879999995,0.75999999,0.720000029,1,0.843224049,0.99999994,1,0.852222204,1
307,0.887474,0.629937708,0.660083175,0.879999995,0.74000001,0.730000019,1,0.822319925,1,1,0.878888905,1
308,0.887993753,0.674896061,0.660343051,0.879999995,0.74000001,0.709999979,1,0.832598805,0.99999994,1,0.883333325,1
309,0.887474,0.622141421,0.670997798,0.879999995,0.730000019,0.720000029,1,0.852493525,0.99999994,1,0.875555575,1
310,0.887474,0.662422001,0.660603046,0.879999995,0.74000001,0.720000029,1,0.851128221,0.99999994,1,0.844444454,1
311,0.887993753,0.666060328,0.656704903,0.879999995,0.730000019,0.720000029,1,0.853868544,1,1,0.879999995,1
312,0.887474,0.628638268,0.662162244,0.879999995,0.730000019,0.699999988,1,0.868230641,0.99999994,1,0.848888874,1
313,0.887473941,0.652026951,0.676715195,0.879999995,0.74000001,0.730000019,1,0.857146084,1,1,0.875555575,1
314,0.887473941,0.639033258,0.68814975,0.879999995,0.75999999,0.730000019,1,0.871394932,1.000000119,1,0.887777805,1
315,0.887473941,0.651247382,0.674376249,0.879999995,0.75999999,0.680000007,1,0.846229672,0.877914369,1,0.894444466,0.818888903
316,0.88825357,0.614864945,0.694126785,0.879999995,0.730000019,0.709999979,1,0.838529348,0.91504091,1,0.846666694,0.826666653
317,0.887474,0.667099774,0.686850309,0.879999995,0.74000001,0.699999988,1,0.850367904,0.979248047,1,0.886666656,0.933333337
318,0.88825357,0.566268325,0.642411649,0.879999995,0.709999979,0.769999981,1,0.839150608,0.993975759,1,0.864444435,0.966666639
319,0.888513446,0.62915796,0.649688125,0.879999995,0.74000001,0.75,1,0.852445006,0.99926877,1,0.873333335,0.98777777
320,0.888513446,0.63123709,0.674636185,0.879999995,0.730000019,0.769999981,1,0.86960572,0.999964535,1,0.864444435,0.99333334
321,0.888773322,0.626299381,0.655145586,0.879999995,0.75999999,0.769999981,1,0.85917151,0.999993563,1,0.871111095,0.99666667
322,0.88747406,0.629417896,0.658264101,0.879999995,0.769999981,0.75,1,0.847883046,1,1,0.894444466,1
323,0.88825357,0.641372204,0.659043729,0.879999995,0.769999981,0.74000001,1,0.846867204,1,1,0.867777765,1
324,0.888513446,0.6777547,0.657744288,0.879999995,0.769999981,0.74000001,1,0.852842987,1,1,0.864444435,1
325,0.88825357,0.663461506,0.658783853,0.879999995,0.74000001,0.74000001,1,0.828845799,0.99999994,1,0.823333323,1
326,0.887473941,0.67567569,0.660602927,0.870000005,0.779999971,0.75,1,0.850319326,1,1,0.831111133,1
327,0.888253629,0.654625833,0.677494764,0.879999995,0.779999971,0.75999999,1,0.842450798,1,1,0.879999995,1
328,0.778066635,0.649688184,0.660083294,0.720000029,0.75999999,0.74000001,0.98074919,0.835264921,0.99999994,0.976666689,0.879999995,1
329,0.890072763,0.6444906,0.657484531,0.860000014,0.769999981,0.74000001,0.960644245,0.836387515,0.99999994,0.922222197,0.838888884,1
330,0.896569729,0.627598763,0.658783913,0.850000024,0.75999999,0.75,0.996428013,0.840017736,1,0.980000019,0.874444425,1
331,0.911902249,0.632796347,0.663201749,0.860000014,0.75999999,0.74000001,0.998831987,0.858139336,0.99999994,0.986666679,0.879999995,1
332,0.892151713,0.622401297,0.661642432,0.870000005,0.75999999,0.74000001,0.99964416,0.851619959,0.99999994,0.99222225,0.865555584,1
333,0.915540457,0.645530224,0.660862744,0.850000024,0.75999999,0.74000001,0.999986947,0.836423159,1.000000119,0.99777776,0.901111126,1
334,0.888773441,0.627858579,0.652286887,0.860000014,0.75999999,0.74000001,0.999941766,0.834766507,1.000000119,0.99777776,0.882222235,1
335,0.896049857,0.597713172,0.676974952,0.860000014,0.75999999,0.74000001,0.99827224,0.84674418,1,0.99666667,0.807777762,1
336,0.911902249,0.644490659,0.654365957,0.870000005,0.769999981,0.769999981,0.99999994,0.819139421,1,0.99888891,0.847777784,1
337,0.89241159,0.628378332,0.649688184,0.870000005,0.75999999,0.74000001,1.000000119,0.866179407,1,1,0.884444416,1
338,0.891631901,0.637733877,0.649428308,0.870000005,0.75,0.75,0.99999994,0.854949296,1,1,0.892222226,1
339,0.892671466,0.630717278,0.659303546,0.870000005,0.75999999,0.75999999,1,0.84802866,1,1,0.899999976,1
340,0.892931461,0.634875298,0.640332758,0.870000005,0.75999999,0.75,1,0.824028194,0.99999994,1,0.842222214,1
341,0.892411709,0.688929319,0.653586328,0.870000005,0.790000021,0.75999999,1,0.835387826,1,1,0.843333304,1
342,0.893451095,0.651767135,0.653326392,0.870000005,0.769999981,0.75999999,1,0.811908364,1.000000119,1,0.816666663,1
343,0.893191159,0.667099833,0.668399155,0.870000005,0.769999981,0.74000001,1,0.82102257,1,1,0.811111093,1
344,0.893451035,0.630457461,0.646569729,0.870000005,0.730000019,0.74000001,1,0.838283539,1,1,0.892222226,1
345,0.893451035,0.628378451,0.666580021,0.870000005,0.730000019,0.74000001,1,0.824924469,1.000000119,1,0.836666644,1
346,0.894230664,0.60343039,0.649688184,0.870000005,0.74000001,0.75,1,0.82051456,0.99999994,1,0.874444425,1
347,0.893970788,0.640852392,0.638253689,0.870000005,0.75999999,0.75999999,0.99999994,0.848543167,0.99999994,1,0.846666694,1
348,0.894230723,0.658523917,0.671257794,0.870000005,0.75,0.75999999,1,0.788652062,0.99999994,1,0.76222223,1
349,0.895010293,0.655405462,0.663981378,0.870000005,0.75,0.74000001,1,0.837992311,0.99999994,1,0.864444435,1
350,0.895010293,0.670738161,0.666060269,0.870000005,0.730000019,0.75999999,1,0.812015116,1,1,0.860000014,1
351,0.895270169,0.636434495,0.660602987,0.870000005,0.75999999,0.730000019,1,0.787370861,1,1,0.75333333,1
352,0.894750416,0.656185031,0.664760947,0.870000005,0.75,0.74000001,1,0.798594534,1,1,0.824444473,1
353,0.895270169,0.632796347,0.673856497,0.870000005,0.769999981,0.74000001,1,0.779389024,1,1,0.788888872,1
354,0.895010293,0.665020764,0.663461566,0.870000005,0.25999999,0.74000001,1,0.792256355,1,1,0.805555582,1
355,0.894750416,0.680613279,0.659563482,0.870000005,0.779999971,0.730000019,0.99999994,0.797271192,1,1,0.803333342,1
356,0.895530045,0.658264041,0.669698656,0.870000005,0.779999971,0.75999999,1,0.80352205,0.99999994,1,0.876666665,1
357,0.895530045,0.620582163,0.687889814,0.870000005,0.25999999,0.75,1,0.800244689,1,1,0.826666653,1
