Epoch,LLDLwFW_valacc,LLDLwoFW_valacc,DenseModel_valacc,LLDLwFW_trainacc,LLDLwoFW_trainacc,DenseModel_trainacc,LLDLwFW_v1_valacc,LLDLwFW_v1_trainacc
1017,0.879999995,0.5,0.720000029,1,0.716666639,1,0.850000024,1
1018,0.879999995,0.689999998,0.720000029,1,0.734444439,1,0.850000024,1
1019,0.879999995,0.569999993,0.720000029,1,0.75777775,1,0.850000024,1
1020,0.879999995,0.680000007,0.709999979,1,0.736666679,1,0.850000024,1
1021,0.879999995,0.680000007,0.709999979,1,0.726666689,1,0.850000024,1
1022,0.879999995,0.680000007,0.730000019,1,0.723333359,1,0.850000024,1
1023,0.879999995,0.5,0.709999979,1,0.727777779,1,0.850000024,1
1024,0.879999995,0.680000007,0.730000019,1,0.730000019,1,0.850000024,1
1025,0.879999995,0.5,0.74000001,1,0.734444439,1,0.850000024,1
1026,0.879999995,0.680000007,0.74000001,1,0.736666679,1,0.850000024,1
1027,0.879999995,0.699999988,0.730000019,1,0.701111138,1,0.850000024,1
1028,0.879999995,0.5,0.730000019,1,0.74777776,1,0.850000024,1
1029,0.879999995,0.689999998,0.720000029,1,0.74333334,1,0.850000024,1
1030,0.879999995,0.569999993,0.74000001,1,0.736666679,1,0.850000024,1
1031,0.879999995,0.680000007,0.720000029,1,0.76111114,1,0.850000024,1
1032,0.879999995,0.689999998,0.74000001,1,0.717777789,1,0.850000024,1
1033,0.879999995,0.689999998,0.75999999,1,0.731111109,1,0.850000024,1
1034,0.879999995,0.680000007,0.730000019,1,0.723333359,1,0.850000024,1
1035,0.879999995,0.560000002,0.730000019,1,0.75,1,0.850000024,1
1036,0.879999995,0.74000001,0.74000001,1,0.714444458,1,0.850000024,1
1037,0.879999995,0.569999993,0.74000001,1,0.731111109,1,0.850000024,1
1038,0.879999995,0.699999988,0.74000001,1,0.718888879,1,0.850000024,1
1039,0.879999995,0.680000007,0.730000019,1,0.73555553,1,0.850000024,1
1040,0.879999995,0.699999988,0.720000029,1,0.76111114,1,0.850000024,1
1041,0.879999995,0.699999988,0.74000001,1,0.75555557,1,0.850000024,1
1042,0.870000005,0.529999971,0.74000001,1,0.75,1,0.850000024,1
1043,0.879999995,0.699999988,0.709999979,1,0.74333334,1,0.850000024,1
1044,0.870000005,0.689999998,0.709999979,1,0.727777779,1,0.850000024,1
1045,0.870000005,0.519999981,0.709999979,1,0.74555558,0.829999983,0.850000024,1
1046,0.879999995,0.709999979,0.709999979,1,0.74444443,0.881111085,0.850000024,1
1047,0.879999995,0.569999993,0.720000029,1,0.75444442,0.937777758,0.850000024,1
1048,0.879999995,0.689999998,0.689999998,1,0.74333334,0.98777777,0.850000024,1
1049,0.870000005,0.709999979,0.709999979,1,0.74222225,0.99666667,0.850000024,1
1050,0.870000005,0.699999988,0.699999988,1,0.768888891,0.99888891,0.850000024,1
1051,0.879999995,0.529999971,0.720000029,1,0.728888869,1,0.850000024,1
1052,0.870000005,0.589999974,0.720000029,1,0.74222225,1,0.850000024,1
1053,0.870000005,0.709999979,0.720000029,1,0.768888891,1,0.850000024,1
1054,0.870000005,0.720000029,0.709999979,1,0.705555558,1,0.850000024,1
1055,0.879999995,0.709999979,0.709999979,1,0.74000001,1,0.850000024,1
1056,0.870000005,0.709999979,0.720000029,1,0.76222223,1,0.850000024,1
1057,0.870000005,0.699999988,0.720000029,1,0.771111131,1,0.850000024,1
1058,0.870000005,0.540000021,0.720000029,1,0.765555561,1,0.850000024,1
1059,0.870000005,0.680000007,0.709999979,1,0.74555558,1,0.850000024,1
1060,0.870000005,0.680000007,0.709999979,1,0.74333334,1,0.850000024,1
1061,0.879999995,0.680000007,0.709999979,1,0.75,1,0.850000024,1
1062,0.870000005,0.689999998,0.709999979,1,0.772222221,1,0.850000024,1
1063,0.870000005,0.680000007,0.709999979,1,0.773333311,1,0.850000024,1
1064,0.870000005,0.680000007,0.709999979,1,0.75222224,1,0.860000014,1
1065,0.870000005,0.699999988,0.699999988,1,0.7588889,1,0.829999983,0.99000001
1066,0.870000005,0.709999979,0.699999988,1,0.74888891,1,0.819999993,0.891111135
1067,0.810000002,0.709999979,0.699999988,0.973333359,0.75444442,1,0.870000005,0.974444449
1068,0.850000024,0.730000019,0.709999979,0.936666667,0.723333359,1,0.829999983,0.98777777
1069,0.829999983,0.74000001,0.709999979,0.953333318,0.732222199,1,0.860000014,0.99555558
1070,0.819999993,0.569999993,0.699999988,0.975555539,0.75777775,1,0.839999974,1
1071,0.870000005,0.730000019,0.709999979,0.99444443,0.767777801,1,0.839999974,1
1072,0.889999986,0.74000001,0.709999979,0.99888891,0.717777789,1,0.839999974,1
1073,0.870000005,0.74000001,0.709999979,1,0.75999999,1,0.850000024,1
1074,0.870000005,0.74000001,0.720000029,1,0.76111114,1,0.850000024,1
1075,0.870000005,0.730000019,0.699999988,1,0.75777775,1,0.850000024,1
1076,0.870000005,0.479999989,0.689999998,1,0.75,1,0.850000024,1
1077,0.870000005,0.74000001,0.699999988,1,0.7588889,1,0.850000024,1
1078,0.870000005,0.74000001,0.709999979,1,0.75,1,0.860000014,1
1079,0.870000005,0.560000002,0.689999998,1,0.75222224,1,0.850000024,1
1080,0.870000005,0.74000001,0.709999979,1,0.763333321,1,0.860000014,1
1081,0.870000005,0.74000001,0.689999998,1,0.74444443,1,0.850000024,1
1082,0.870000005,0.75,0.709999979,1,0.786666691,1,0.860000014,1
1083,0.870000005,0.74000001,0.699999988,1,0.777777791,1,0.860000014,1
1084,0.870000005,0.5,0.699999988,1,0.75777775,1,0.860000014,1
1085,0.860000014,0.709999979,0.720000029,1,0.713333309,1,0.860000014,1
1086,0.870000005,0.720000029,0.720000029,1,0.75444442,1,0.860000014,1
1087,0.879999995,0.709999979,0.709999979,1,0.74333334,1,0.860000014,1
1088,0.879999995,0.720000029,0.730000019,1,0.734444439,1,0.860000014,1
1089,0.870000005,0.720000029,0.699999988,1,0.767777801,1,0.860000014,1
1090,0.870000005,0.49000001,0.709999979,1,0.74777776,1,0.860000014,1
1091,0.870000005,0.540000021,0.720000029,1,0.731111109,1,0.860000014,1
1092,0.870000005,0.689999998,0.720000029,1,0.75,1,0.860000014,1
1093,0.870000005,0.550000012,0.720000029,1,0.75666666,1,0.860000014,1
1094,0.870000005,0.720000029,0.709999979,1,0.7411111,1,0.860000014,1
1095,0.870000005,0.720000029,0.720000029,1,0.7588889,1,0.860000014,1
1096,0.870000005,0.699999988,0.730000019,1,0.76222223,1,0.860000014,1
1097,0.870000005,0.699999988,0.699999988,1,0.782222211,1,0.860000014,1
1098,0.870000005,0.5,0.730000019,1,0.771111131,1,0.860000014,1
1099,0.870000005,0.699999988,0.709999979,1,0.74666667,1,0.850000024,1
1100,0.870000005,0.560000002,0.720000029,1,0.73888886,1,0.860000014,1
1101,0.870000005,0.680000007,0.720000029,1,0.75555557,1,0.850000024,1
1102,0.870000005,0.49000001,0.730000019,1,0.791111112,1,0.850000024,1
1103,0.870000005,0.689999998,0.720000029,1,0.7588889,1,0.850000024,1
1104,0.870000005,0.699999988,0.709999979,1,0.76222223,1,0.850000024,1
1105,0.870000005,0.689999998,0.699999988,1,0.75999999,1,0.850000024,1
1106,0.870000005,0.689999998,0.730000019,1,0.75777775,1,0.850000024,1
1107,0.870000005,0.560000002,0.680000007,1,0.74555558,0.873333335,0.850000024,1
1108,0.870000005,0.680000007,0.75,1,0.75555557,0.839999974,0.850000024,1
1109,0.870000005,0.670000017,0.699999988,1,0.74222225,0.916666687,0.850000024,1
1110,0.870000005,0.680000007,0.649999976,1,0.75444442,0.948888898,0.850000024,1
1111,0.870000005,0.670000017,0.75,1,0.782222211,0.980000019,0.850000024,1
1112,0.870000005,0.670000017,0.720000029,1,0.75333333,0.99777776,0.850000024,1
1113,0.870000005,0.519999981,0.74000001,1,0.75444442,0.99888891,0.850000024,1
1114,0.870000005,0.670000017,0.730000019,1,0.74555558,1,0.850000024,1
1115,0.870000005,0.560000002,0.730000019,1,0.75111109,1,0.850000024,1
1116,0.870000005,0.49000001,0.730000019,1,0.785555542,1,0.850000024,1
1117,0.870000005,0.689999998,0.730000019,1,0.766666651,1,0.850000024,1
1118,0.870000005,0.680000007,0.730000019,1,0.771111131,1,0.850000024,1
1119,0.870000005,0.550000012,0.730000019,1,0.736666679,1,0.850000024,1
1120,0.870000005,0.540000021,0.720000029,1,0.74666667,1,0.850000024,1
1121,0.860000014,0.550000012,0.730000019,1,0.74444443,1,0.850000024,1
1122,0.870000005,0.680000007,0.720000029,1,0.75999999,1,0.850000024,1
1123,0.870000005,0.670000017,0.720000029,1,0.775555551,1,0.850000024,1
1124,0.870000005,0.660000026,0.720000029,1,0.736666679,1,0.850000024,1
1125,0.870000005,0.709999979,0.709999979,1,0.774444461,1,0.850000024,1
1126,0.870000005,0.460000008,0.730000019,1,0.75222224,1,0.850000024,1
1127,0.860000014,0.689999998,0.709999979,1,0.763333321,1,0.850000024,1
1128,0.870000005,0.550000012,0.709999979,1,0.783333361,1,0.850000024,1
1129,0.870000005,0.689999998,0.709999979,1,0.779999971,1,0.850000024,1
1130,0.870000005,0.680000007,0.720000029,1,0.779999971,1,0.850000024,1
1131,0.870000005,0.560000002,0.709999979,1,0.782222211,1,0.850000024,1
1132,0.870000005,0.479999989,0.709999979,1,0.766666651,1,0.850000024,1
1133,0.870000005,0.699999988,0.709999979,1,0.76111114,1,0.850000024,1
1134,0.870000005,0.74000001,0.720000029,1,0.76111114,1,0.850000024,1
1135,0.870000005,0.469999999,0.709999979,1,0.763333321,1,0.850000024,1
1136,0.870000005,0.680000007,0.709999979,1,0.767777801,1,0.850000024,1
1137,0.860000014,0.680000007,0.720000029,1,0.75444442,1,0.850000024,1
1138,0.870000005,0.670000017,0.709999979,1,0.75777775,1,0.850000024,1
1139,0.870000005,0.550000012,0.709999979,1,0.74777776,1,0.850000024,1
1140,0.870000005,0.460000008,0.709999979,1,0.74888891,1,0.850000024,1
1141,0.870000005,0.469999999,0.709999979,1,0.704444468,1,0.850000024,1
1142,0.870000005,0.460000008,0.709999979,1,0.736666679,1,0.850000024,1
1143,0.870000005,0.670000017,0.709999979,1,0.74000001,1,0.850000024,1
1144,0.870000005,0.680000007,0.709999979,1,0.763333321,1,0.75,0.923333347
1145,0.870000005,0.519999981,0.709999979,1,0.75555557,1,0.850000024,0.941111088
1146,0.870000005,0.689999998,0.720000029,1,0.763333321,1,0.860000014,0.974444449
1147,0.870000005,0.689999998,0.720000029,1,0.775555551,1,0.860000014,0.9911111
1148,0.870000005,0.699999988,0.720000029,1,0.74777776,1,0.850000024,0.99555558
1149,0.839999974,0.569999993,0.720000029,0.99555558,0.76444447,1,0.839999974,1
1150,0.850000024,0.689999998,0.720000029,0.914444447,0.75111109,1,0.839999974,1
1151,0.850000024,0.699999988,0.709999979,0.972222209,0.788888872,1,0.839999974,1
1152,0.889999986,0.699999988,0.709999979,0.99333334,0.75222224,1,0.839999974,1
1153,0.879999995,0.469999999,0.720000029,0.99888891,0.766666651,1,0.839999974,1
1154,0.889999986,0.689999998,0.709999979,0.99888891,0.736666679,1,0.839999974,1
1155,0.879999995,0.439999998,0.730000019,0.99888891,0.75999999,1,0.839999974,1
1156,0.879999995,0.670000017,0.720000029,1,0.75555557,1,0.839999974,1
1157,0.870000005,0.670000017,0.709999979,0.99888891,0.765555561,1,0.839999974,1
1158,0.870000005,0.519999981,0.730000019,1,0.7588889,1,0.839999974,1
1159,0.879999995,0.660000026,0.709999979,1,0.782222211,1,0.839999974,1
1160,0.870000005,0.670000017,0.720000029,1,0.776666641,1,0.839999974,1
1161,0.879999995,0.670000017,0.720000029,1,0.791111112,1,0.850000024,1
1162,0.879999995,0.460000008,0.720000029,1,0.795555532,1,0.839999974,1
1163,0.879999995,0.660000026,0.720000029,1,0.76222223,1,0.850000024,1
1164,0.870000005,0.670000017,0.709999979,1,0.768888891,1,0.850000024,1
1165,0.879999995,0.670000017,0.699999988,1,0.768888891,1,0.850000024,1
1166,0.870000005,0.660000026,0.689999998,1,0.778888881,1,0.850000024,1
1167,0.870000005,0.529999971,0.699999988,1,0.793333352,1,0.850000024,1
1168,0.870000005,0.660000026,0.680000007,1,0.771111131,0.825555563,0.850000024,1
1169,0.870000005,0.660000026,0.610000014,1,0.775555551,0.74666667,0.850000024,1
1170,0.870000005,0.74000001,0.629999995,1,0.781111121,0.731111109,0.850000024,1
1171,0.870000005,0.519999981,0.620000005,1,0.773333311,0.825555563,0.850000024,1
1172,0.870000005,0.660000026,0.709999979,1,0.782222211,0.888888896,0.850000024,1
1173,0.870000005,0.660000026,0.689999998,1,0.76444447,0.943333328,0.850000024,1
1174,0.870000005,0.660000026,0.75999999,1,0.75666666,0.951111138,0.850000024,1
1175,0.870000005,0.670000017,0.769999981,1,0.777777791,0.984444439,0.850000024,1
1176,0.870000005,0.670000017,0.75,1,0.76222223,0.98888886,0.850000024,1
1177,0.870000005,0.680000007,0.74000001,1,0.74555558,0.99444443,0.850000024,1
1178,0.870000005,0.540000021,0.75,1,0.779999971,0.99333334,0.850000024,1
1179,0.870000005,0.680000007,0.75,1,0.765555561,1,0.839999974,1
1180,0.870000005,0.680000007,0.75,1,0.76111114,1,0.839999974,1
1181,0.870000005,0.680000007,0.75,1,0.73555553,1,0.839999974,1
1182,0.870000005,0.529999971,0.75,1,0.731111109,1,0.839999974,1
1183,0.870000005,0.670000017,0.74000001,1,0.74555558,1,0.839999974,1
1184,0.870000005,0.529999971,0.74000001,1,0.767777801,1,0.839999974,1
1185,0.870000005,0.529999971,0.74000001,1,0.769999981,1,0.839999974,1
1186,0.870000005,0.670000017,0.74000001,1,0.732222199,1,0.839999974,1
1187,0.870000005,0.689999998,0.720000029,1,0.772222221,1,0.839999974,1
1188,0.870000005,0.670000017,0.74000001,1,0.765555561,1,0.839999974,1
1189,0.870000005,0.699999988,0.74000001,1,0.773333311,1,0.839999974,1
1190,0.870000005,0.709999979,0.730000019,1,0.75777775,1,0.839999974,1
1191,0.870000005,0.699999988,0.730000019,1,0.787777781,1,0.839999974,1
1192,0.870000005,0.670000017,0.720000029,1,0.75444442,1,0.839999974,1
1193,0.870000005,0.519999981,0.730000019,1,0.766666651,1,0.839999974,1
1194,0.870000005,0.469999999,0.730000019,1,0.767777801,1,0.839999974,1
1195,0.870000005,0.529999971,0.730000019,1,0.74666667,1,0.839999974,1
1196,0.870000005,0.469999999,0.730000019,1,0.76222223,1,0.839999974,1
1197,0.870000005,0.670000017,0.720000029,1,0.787777781,1,0.839999974,1
1198,0.870000005,0.660000026,0.720000029,1,0.778888881,1,0.839999974,1
1199,0.870000005,0.680000007,0.720000029,1,0.777777791,1,0.839999974,1
1200,0.870000005,0.649999976,0.730000019,1,0.7588889,1,0.839999974,1
1201,0.870000005,0.460000008,0.730000019,1,0.794444442,1,0.839999974,1
1202,0.870000005,0.469999999,0.720000029,1,0.769999981,1,0.839999974,1
1203,0.870000005,0.519999981,0.730000019,1,0.75777775,1,0.839999974,1
1204,0.870000005,0.519999981,0.730000019,1,0.769999981,1,0.839999974,1
1205,0.870000005,0.469999999,0.720000029,1,0.765555561,1,0.839999974,1
1206,0.870000005,0.670000017,0.720000029,1,0.788888872,1,0.839999974,1
1207,0.870000005,0.469999999,0.730000019,1,0.763333321,1,0.839999974,1
1208,0.870000005,0.649999976,0.730000019,1,0.771111131,1,0.839999974,1
1209,0.870000005,0.670000017,0.730000019,1,0.788888872,1,0.839999974,1
1210,0.870000005,0.670000017,0.730000019,1,0.76111114,1,0.839999974,1
1211,0.870000005,0.670000017,0.74000001,1,0.75666666,1,0.839999974,1
1212,0.870000005,0.519999981,0.730000019,1,0.7588889,1,0.839999974,1
1213,0.870000005,0.670000017,0.730000019,1,0.776666641,1,0.839999974,1
1214,0.870000005,0.670000017,0.730000019,1,0.778888881,1,0.839999974,1
1215,0.870000005,0.649999976,0.74000001,1,0.769999981,1,0.850000024,1
1216,0.870000005,0.649999976,0.730000019,1,0.769999981,1,0.839999974,1
1217,0.870000005,0.670000017,0.730000019,1,0.774444461,1,0.850000024,1
1218,0.870000005,0.519999981,0.730000019,1,0.781111121,1,0.839999974,1
1219,0.870000005,0.649999976,0.730000019,1,0.75111109,1,0.839999974,1
1220,0.870000005,0.519999981,0.75,1,0.771111131,1,0.839999974,1
1221,0.879999995,0.670000017,0.74000001,1,0.787777781,1,0.839999974,1
1222,0.860000014,0.469999999,0.629999995,1,0.778888881,0.783333361,0.850000024,1
1223,0.870000005,0.670000017,0.699999988,1,0.771111131,0.691111088,0.850000024,1
1224,0.870000005,0.469999999,0.689999998,1,0.765555561,0.803333342,0.839999974,1
1225,0.870000005,0.519999981,0.74000001,1,0.785555542,0.816666663,0.850000024,1
1226,0.870000005,0.469999999,0.769999981,1,0.75777775,0.901111126,0.850000024,1
1227,0.870000005,0.670000017,0.720000029,1,0.772222221,0.910000026,0.839999974,1
1228,0.870000005,0.670000017,0.720000029,1,0.775555551,0.949999988,0.829999983,1
1229,0.870000005,0.670000017,0.670000017,1,0.806666672,0.983333349,0.860000014,0.937777758
1230,0.870000005,0.670000017,0.75,1,0.782222211,0.98888886,0.889999986,0.936666667
1231,0.870000005,0.670000017,0.720000029,1,0.786666691,1,0.850000024,0.973333359
1232,0.870000005,0.670000017,0.730000019,1,0.773333311,1,0.870000005,0.99444443
1233,0.879999995,0.670000017,0.75,0.98888886,0.778888881,1,0.870000005,0.99777776
1234,0.800000012,0.479999989,0.75,0.921111107,0.75555557,1,0.850000024,1
1235,0.839999974,0.680000007,0.75999999,0.957777798,0.74444443,1,0.850000024,1
1236,0.870000005,0.49000001,0.730000019,0.99000001,0.784444451,1,0.850000024,1
1237,0.860000014,0.49000001,0.75,0.99666667,0.75333333,1,0.850000024,1
1238,0.870000005,0.689999998,0.74000001,0.99888891,0.7588889,1,0.850000024,1
1239,0.860000014,0.680000007,0.730000019,1,0.75999999,1,0.850000024,1
1240,0.860000014,0.680000007,0.74000001,1,0.769999981,1,0.850000024,1
1241,0.850000024,0.49000001,0.730000019,1,0.771111131,1,0.850000024,1
1242,0.850000024,0.689999998,0.75,1,0.784444451,1,0.850000024,1
1243,0.860000014,0.670000017,0.730000019,1,0.74888891,1,0.850000024,1
1244,0.860000014,0.540000021,0.730000019,1,0.75,1,0.850000024,1
1245,0.850000024,0.670000017,0.730000019,1,0.765555561,1,0.829999983,1
1246,0.850000024,0.670000017,0.730000019,1,0.74444443,1,0.829999983,1
1247,0.860000014,0.50999999,0.730000019,1,0.779999971,1,0.829999983,1
1248,0.850000024,0.689999998,0.730000019,1,0.75222224,1,0.829999983,1
1249,0.850000024,0.689999998,0.74000001,1,0.726666689,1,0.829999983,1
1250,0.850000024,0.560000002,0.730000019,1,0.767777801,1,0.829999983,1
1251,0.850000024,0.689999998,0.730000019,1,0.74000001,1,0.829999983,1
1252,0.850000024,0.529999971,0.730000019,1,0.726666689,1,0.829999983,1
1253,0.850000024,0.689999998,0.75,1,0.74444443,1,0.829999983,1
1254,0.850000024,0.540000021,0.74000001,1,0.75,1,0.829999983,1
1255,0.850000024,0.560000002,0.75,1,0.766666651,1,0.829999983,1
1256,0.860000014,0.540000021,0.74000001,1,0.74777776,1,0.829999983,1
1257,0.860000014,0.689999998,0.74000001,1,0.766666651,1,0.829999983,1
1258,0.850000024,0.699999988,0.75,1,0.75777775,1,0.829999983,1
1259,0.850000024,0.699999988,0.75,1,0.76222223,1,0.829999983,1
1260,0.850000024,0.529999971,0.720000029,1,0.74666667,1,0.829999983,1
1261,0.850000024,0.529999971,0.730000019,1,0.708888888,1,0.829999983,1
1262,0.850000024,0.689999998,0.74000001,1,0.731111109,1,0.829999983,1
1263,0.860000014,0.589999974,0.730000019,1,0.768888891,1,0.829999983,1
1264,0.850000024,0.579999983,0.75,1,0.73777777,1,0.829999983,1
1265,0.860000014,0.519999981,0.75,1,0.75444442,1,0.829999983,1
1266,0.860000014,0.519999981,0.75999999,1,0.730000019,1,0.829999983,1
1267,0.860000014,0.660000026,0.75,1,0.714444458,1,0.829999983,1
1268,0.860000014,0.670000017,0.75,1,0.734444439,1,0.829999983,1
1269,0.860000014,0.680000007,0.75999999,1,0.75444442,1,0.829999983,1
1270,0.860000014,0.680000007,0.720000029,1,0.7411111,1,0.829999983,1
1271,0.860000014,0.660000026,0.75,1,0.73555553,1,0.829999983,1
1272,0.860000014,0.540000021,0.75999999,1,0.75777775,1,0.829999983,1
1273,0.860000014,0.670000017,0.74000001,1,0.730000019,1,0.829999983,1
1274,0.860000014,0.689999998,0.74000001,1,0.75,1,0.829999983,1
1275,0.860000014,0.680000007,0.75999999,1,0.74666667,1,0.829999983,1
1276,0.860000014,0.680000007,0.75,1,0.75777775,1,0.829999983,1
1277,0.870000005,0.550000012,0.74000001,1,0.763333321,1,0.829999983,1
1278,0.860000014,0.680000007,0.75,1,0.75666666,1,0.829999983,1
1279,0.860000014,0.680000007,0.629999995,1,0.724444449,0.852222204,0.829999983,1
1280,0.870000005,0.680000007,0.649999976,1,0.74888891,0.819999993,0.829999983,1
1281,0.870000005,0.680000007,0.730000019,1,0.75222224,0.888888896,0.839999974,1
1282,0.870000005,0.610000014,0.689999998,1,0.736666679,0.954444468,0.839999974,1
1283,0.870000005,0.74000001,0.699999988,1,0.74666667,0.970000029,0.839999974,1
1284,0.870000005,0.550000012,0.75,1,0.7411111,0.980000019,0.829999983,1
1285,0.870000005,0.550000012,0.74000001,1,0.73555553,0.99888891,0.839999974,1
1286,0.870000005,0.699999988,0.74000001,1,0.74000001,1,0.839999974,1
1287,0.870000005,0.74000001,0.74000001,1,0.732222199,1,0.839999974,1
1288,0.870000005,0.699999988,0.74000001,1,0.714444458,1,0.839999974,1
1289,0.870000005,0.699999988,0.74000001,1,0.75222224,1,0.839999974,1
1290,0.870000005,0.689999998,0.74000001,1,0.74444443,1,0.839999974,1
1291,0.870000005,0.689999998,0.74000001,1,0.75222224,1,0.839999974,1
1292,0.870000005,0.680000007,0.74000001,1,0.75666666,1,0.839999974,1
1293,0.870000005,0.600000024,0.74000001,1,0.766666651,1,0.839999974,1
1294,0.870000005,0.680000007,0.74000001,1,0.75999999,1,0.839999974,1
1295,0.870000005,0.600000024,0.75,1,0.74888891,1,0.839999974,1
1296,0.870000005,0.589999974,0.75,1,0.75555557,1,0.839999974,1
1297,0.870000005,0.689999998,0.75,1,0.773333311,1,0.839999974,1
1298,0.870000005,0.529999971,0.75,1,0.769999981,1,0.839999974,1
1299,0.870000005,0.680000007,0.74000001,1,0.75444442,1,0.839999974,1
1300,0.870000005,0.579999983,0.75,1,0.771111131,1,0.839999974,1
1301,0.870000005,0.689999998,0.75,1,0.772222221,1,0.829999983,1
1302,0.870000005,0.689999998,0.75,1,0.75111109,1,0.829999983,1
1303,0.870000005,0.689999998,0.75,1,0.74777776,1,0.839999974,1
1304,0.870000005,0.689999998,0.75,1,0.778888881,1,0.829999983,1
1305,0.870000005,0.680000007,0.75,1,0.776666641,1,0.829999983,1
1306,0.870000005,0.579999983,0.75,1,0.75111109,1,0.839999974,1
1307,0.870000005,0.709999979,0.75,1,0.771111131,1,0.829999983,1
1308,0.870000005,0.689999998,0.74000001,1,0.75222224,1,0.74000001,0.959999979
1309,0.870000005,0.689999998,0.75,1,0.773333311,1,0.870000005,0.936666667
1310,0.870000005,0.689999998,0.75,1,0.76222223,1,0.839999974,0.975555539
1311,0.870000005,0.560000002,0.75,1,0.771111131,1,0.860000014,0.98888886
1312,0.870000005,0.670000017,0.74000001,1,0.786666691,1,0.870000005,0.99888891
1313,0.860000014,0.680000007,0.74000001,0.958888888,0.769999981,1,0.870000005,1
1314,0.860000014,0.670000017,0.74000001,0.952222228,0.784444451,1,0.870000005,1
1315,0.860000014,0.50999999,0.75,0.982222199,0.776666641,1,0.870000005,1
1316,0.860000014,0.680000007,0.74000001,0.983333349,0.792222202,1,0.870000005,1
1317,0.879999995,0.560000002,0.74000001,0.99888891,0.779999971,1,0.870000005,1
1318,0.879999995,0.589999974,0.75,1,0.736666679,1,0.870000005,1
1319,0.879999995,0.699999988,0.74000001,1,0.765555561,1,0.870000005,1
1320,0.879999995,0.709999979,0.75,1,0.787777781,1,0.870000005,1
1321,0.879999995,0.600000024,0.75,1,0.75,1,0.870000005,1
1322,0.879999995,0.709999979,0.74000001,1,0.771111131,1,0.870000005,1
1323,0.879999995,0.589999974,0.75,1,0.786666691,1,0.870000005,1
1324,0.870000005,0.670000017,0.75,1,0.76222223,1,0.870000005,1
1325,0.870000005,0.689999998,0.74000001,1,0.781111121,1,0.870000005,1
1326,0.870000005,0.689999998,0.75,1,0.788888872,1,0.870000005,1
1327,0.860000014,0.680000007,0.75,1,0.766666651,1,0.870000005,1
1328,0.860000014,0.689999998,0.75,1,0.801111102,1,0.870000005,1
1329,0.860000014,0.50999999,0.75,1,0.75444442,1,0.870000005,1
1330,0.860000014,0.680000007,0.75,1,0.793333352,1,0.870000005,1
1331,0.860000014,0.689999998,0.75,1,0.804444432,1,0.870000005,1
1332,0.860000014,0.689999998,0.75,1,0.805555582,1,0.870000005,1
1333,0.860000014,0.569999993,0.74000001,1,0.807777762,1,0.870000005,1
1334,0.860000014,0.689999998,0.730000019,1,0.76444447,1,0.870000005,1
1335,0.860000014,0.689999998,0.629999995,1,0.774444461,0.727777779,0.870000005,1
1336,0.860000014,0.689999998,0.460000008,1,0.763333321,0.524444461,0.870000005,1
1337,0.860000014,0.699999988,0.449999988,1,0.75555557,0.525555551,0.860000014,1
1338,0.860000014,0.600000024,0.529999971,1,0.774444461,0.583333313,0.860000014,1
1339,0.860000014,0.689999998,0.449999988,1,0.776666641,0.606666684,0.860000014,1
1340,0.860000014,0.689999998,0.720000029,1,0.775555551,0.658888876,0.860000014,1
1341,0.860000014,0.689999998,0.49000001,1,0.791111112,0.705555558,0.860000014,1
1342,0.860000014,0.699999988,0.560000002,1,0.75222224,0.725555539,0.860000014,1
1343,0.860000014,0.600000024,0.560000002,1,0.775555551,0.75999999,0.860000014,1
1344,0.860000014,0.689999998,0.74000001,1,0.771111131,0.782222211,0.860000014,1
1345,0.860000014,0.720000029,0.589999974,1,0.775555551,0.794444442,0.860000014,1
1346,0.860000014,0.699999988,0.709999979,1,0.810000002,0.796666682,0.860000014,1
1347,0.860000014,0.689999998,0.74000001,1,0.786666691,0.824444473,0.860000014,1
1348,0.860000014,0.689999998,0.620000005,1,0.769999981,0.837777793,0.860000014,1
1349,0.860000014,0.689999998,0.74000001,1,0.767777801,0.836666644,0.860000014,1
1350,0.860000014,0.689999998,0.680000007,1,0.788888872,0.874444425,0.860000014,1
1351,0.860000014,0.579999983,0.670000017,1,0.801111102,0.863333344,0.860000014,1
1352,0.860000014,0.699999988,0.660000026,1,0.75666666,0.870000005,0.860000014,1
1353,0.860000014,0.600000024,0.689999998,1,0.769999981,0.891111135,0.860000014,1
1354,0.860000014,0.699999988,0.680000007,1,0.775555551,0.881111085,0.860000014,1
1355,0.860000014,0.689999998,0.74000001,1,0.788888872,0.907777786,0.860000014,1
1356,0.860000014,0.600000024,0.699999988,1,0.786666691,0.920000017,0.860000014,1
1357,0.860000014,0.689999998,0.709999979,1,0.782222211,0.928888917,0.860000014,1
1358,0.860000014,0.689999998,0.769999981,1,0.766666651,0.937777758,0.860000014,1
1359,0.860000014,0.689999998,0.699999988,1,0.769999981,0.925555527,0.860000014,1
1360,0.860000014,0.699999988,0.74000001,1,0.787777781,0.941111088,0.860000014,1
1361,0.860000014,0.689999998,0.720000029,1,0.792222202,0.958888888,0.860000014,1
1362,0.860000014,0.689999998,0.730000019,1,0.75,0.944444418,0.860000014,1
1363,0.860000014,0.610000014,0.74000001,1,0.778888881,0.966666639,0.860000014,1
1364,0.860000014,0.689999998,0.709999979,1,0.779999971,0.966666639,0.860000014,1
