Model,Label,Split,Metric,Type,Score
Combined_dense_LSwFW_ones_stacked,BindingClass,4,Sensitivity,Test,0.43805309734513276
Combined_dense_LSwFW_ones_stacked,BindingClass,4,Specificity,Test,0.9416909620991254
Combined_dense_LSwFW_ones_stacked,BindingClass,4,Model Score,TrainTest,0.7567865850512139
Combined_dense_LSwFW_ones_stacked,BindingClass,5,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,5,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,5,Sensitivity,Test,0.4225663716814159
Combined_dense_LSwFW_ones_stacked,BindingClass,5,Specificity,Test,0.9469387755102041
Combined_dense_LSwFW_ones_stacked,BindingClass,5,Model Score,TrainTest,0.7510949295647462
Combined_dense_LSwFW_ones_stacked,BindingClass,6,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,6,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,6,Sensitivity,Test,0.4446902654867257
Combined_dense_LSwFW_ones_stacked,BindingClass,6,Specificity,Test,0.9434402332361516
Combined_dense_LSwFW_ones_stacked,BindingClass,6,Model Score,TrainTest,0.7598156202430403
Combined_dense_LSwFW_ones_stacked,BindingClass,7,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,7,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,7,Sensitivity,Test,0.4469026548672566
Combined_dense_LSwFW_ones_stacked,BindingClass,7,Specificity,Test,0.9428571428571428
Combined_dense_LSwFW_ones_stacked,BindingClass,7,Model Score,TrainTest,0.7606532869785082
Combined_dense_LSwFW_ones_stacked,BindingClass,8,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,8,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,8,Sensitivity,Test,0.4358407079646018
Combined_dense_LSwFW_ones_stacked,BindingClass,8,Specificity,Test,0.9446064139941691
Combined_dense_LSwFW_ones_stacked,BindingClass,8,Model Score,TrainTest,0.7562929416393611
Combined_dense_LSwFW_ones_stacked,BindingClass,9,Sensitivity,Train,1.0
